Product,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic  textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and  other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting  and other services"
"Bicycles, cycle-rickshaw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004032258064516129,0.0001427048444097476,0.00033957213910472807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006406763367149929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003654931547641006,0.0008023598873176792,0.001111747091275327,0.0050927855365716455,0.003902553389721494,0.0064384615617067535,0.006783725785540093,0.0,0.006489024216806452,0.0,0.0007548141867242378,0.0,0.0,0.0,0.01917484389288429,0.023916423067473543,0.015249699857714863,0.022808904870641643,0.025267280659111376,0.02325812031356581,0.024850464684351786,0.0,0.003926615091782886,1.506200752136488e-05,6.381314898808376e-06,0.0,0.0,0.0010317896307546924,0.000550395465807872,0.0,0.0,0.002325185853397032,0.0,0.0,1.6201940992530904e-05,0.0,0.0,0.0,0.0,0.0,0.00011724933070173725,0.0015694156515432091,1.5954943240289423e-05,0.0,0.0008939981243308298,2.5442444102950306e-06,0.0009422891646227306,4.796128565022314e-06,0.0,0.00013693322884914994,1.4728376760111179e-05
Aircrafts & Spacecrafts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017534460589838517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.620883262182169e-06,3.02542060612622e-06,3.849550627406515e-05,4.258334958677564e-05,5.260342603121146e-05,0.00015550740657713815,0.00011468956628362974,0.000188363839037167,0.00018566156672606898,0.0,0.00017922546345239832,0.0,2.0929533178843648e-05,6.766665364022375e-07,8.605702373978751e-06,0.0,0.0005247900153141667,0.0006545607410393153,0.00041768874127384,0.0006242494386515124,0.0006915319195356343,0.0006365555315568386,0.0006802002171607031,0.0,0.00010784027017089072,4.13956026856188e-07,1.7910188107810454e-07,0.0,0.0,1.6238094679996437e-05,0.0,0.0,0.0,0.0,0.0004481674027476736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.219728312423354e-06,0.0,0.0,0.0,0.0,0.00021223385983375743,0.0,0.0,0.0,0.0
Other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859582542694497,0.006581211648073065,0.015660268062241574,0.0,0.0,0.00026783367746833006,4.8829307777862046e-06,0.0,0.00022305134236353313,0.0003953741227636651,0.00012428721443999888,0.00038902937171756465,0.00023121721931743905,0.0017528057063563552,0.0,0.00027450242162138465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008103332667149373,0.0,1.5343563661448003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6478784074428685e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.61722866189555e-06,3.561244778610508e-06,6.731167761315272e-05,0.0001483021990530801,0.00014344318438935742,0.0008790847927774691,0.0013242650976277373,0.0017333044916320352,0.006693836824873094,0.005191940050308557,0.00832644208397951,0.008841745736498634,0.00040158293857340584,0.00840120111740917,0.0,0.0011508055894208667,2.413401898582383e-05,0.0001973142990055548,0.0,0.024273594392822527,0.030251454112572625,0.019293198269121,0.02884875619319364,0.03195837964343881,0.029417293805684242,0.03143299729342402,1.4756457449275841e-06,0.004986412045237974,1.9095447475813337e-05,0.0008352886552495331,0.0,0.0,0.0016936968482718867,0.0011674478219384967,1.9717384160368058e-05,0.0014523669041891709,0.0005425433657926408,0.0016622936392822803,0.00041267745130406077,0.001020722282529447,0.000703152466893238,0.0007659094543526381,0.0005320280910832092,0.004121134774401106,0.0,0.0016610321849412776,0.0023578877275393525,0.00034303127966622257,0.0,0.0013775275704770735,4.325215497501552e-05,4.375955872860978e-06,0.00010311676414797975,5.77516141576157e-06,0.0010633166408841655,0.000576773609765234
Gems & jewellery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015073046301306332,8.302523771297937e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862679712634837e-06,0.0,0.0,0.0,0.0,3.1453538486193273e-07,0.0,0.0,0.0,7.607087922860013e-06,0.0,0.0033656805941757848,0.0,0.001113559132729589,0.0,0.0,0.00011522595810384163,6.457372997558956e-05,0.00011753919932297421,0.00011556466998932603,0.00010855534546258393,0.0011959477542016618,9.466902452005062e-05,2.417486875787359e-05,9.474666520425846e-05,0.00014562671764846457,0.00013194977788454057,0.0,0.0,0.0,0.0,1.1346182835275185e-05,2.117794424288354e-05,0.00021182562493025935,0.00017154108815714257,0.00019288732629914085,0.0002853547949260204,0.00018734466025794103,0.00030311959815943786,0.00022975113268062564,0.0,0.0002311765952816256,0.0,2.7462934989630863e-05,4.736665754815663e-06,0.08725457339678308,0.0,0.0006494133522841976,0.0008100010913079109,0.0005187495698329963,0.0007724916800742027,0.0008557519178567324,0.0007877873417683275,0.0008421671816769777,0.09457625786509748,0.007815616997294092,2.12402199767574e-06,5.099730327270366e-06,1.7709949275163288e-06,0.0,0.0013949315067057176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.519481162365445e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miscellaneous manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.612098464601519e-06,0.0,0.2234345351043643,0.07907527260822483,0.18816291472744343,0.0,0.0,0.05008489768657771,0.0006250151395566342,0.0013849554170193858,0.0021696812393543676,0.012651971928437283,0.04088312467331161,0.012448939894962069,0.02700107457222148,0.1174379823258758,0.000533353946046224,0.018685443859001775,0.014758347309041013,0.013253774176499745,0.013299918661654466,0.026507218770507913,0.0012166613846107286,0.010647682699055569,0.0080314524628497,0.03021880603127513,0.03510945410761174,0.024023126369137525,0.004176999771682379,0.006424160617567479,0.03814173685006808,0.04035321148337485,0.01443233069356156,0.031654706465671076,0.04072248381914277,0.04538316221475072,0.04535979217984654,0.04391325278087573,0.029106568577278013,0.035622432527338474,0.030318649198809958,0.04569815810953004,0.00043455068204560865,0.012081101940418022,0.0037986852828653566,0.006770648224764925,0.0055467826853655275,0.004728111877905729,0.0,0.0,0.0066495852913016976,0.0037496036925764886,0.006783080339111275,0.006669132046293106,0.0062646302999680254,0.0010457850474111555,0.005479996839407906,0.03549417199015984,0.005469697051143214,0.00051529453937149,0.0004668992140529897,0.014749271925776214,0.014393827030340022,0.014597649521835093,0.044580601498832556,0.03955606900002997,0.04052341441514076,0.03527897515080757,0.03010644829927572,0.029001082933898727,0.028240236941705476,0.03780113624419494,0.020367182381455646,0.047955744282616564,0.06665497007622279,0.03765741064115135,0.016101083945766634,0.0340850138353288,0.010448950492439999,0.028711066348850692,0.05915422640516799,0.021013199074338178,0.01687193717267591,0.01077084647149175,0.01520774994117911,0.01694870814764342,0.015587672871917103,0.01731482682065067,0.005766415555594134,0.013254039236703718,0.0010096122516772463,0.007429435012139141,0.00010220250727157867,0.00016321160185816,0.009540422527600017,0.006046732193563991,0.0,0.011675668315708257,0.004755866250142633,0.020297909095353728,0.0049521294156487285,0.01145477228171935,0.008555021680534396,0.005942110711790797,0.014547168090475177,0.04957326314110234,0.0,0.01535966232192758,0.017011467117258625,0.0015994830598390147,0.0019125265021529584,0.010702738317583203,0.0001908183307721273,5.251147047433174e-05,0.00048081188864348696,7.315204459964656e-05,0.009117524335382243,0.003026681424202847
Construction and construction services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011143865787162687,0.003426405976975127,0.0024861044252926148,0.0019571119353023565,0.142196394686907,0.05032444366096687,0.11974911611369674,0.0028468093090664405,0.0036352219963978255,0.013643458865259122,0.004323843011469117,0.0032145809208810653,0.00764457782464109,0.027775032124147475,0.01861019925409063,0.027329313363158917,0.02149012843872018,0.025464371789565936,0.05207544252917987,0.033433990169915384,0.031178533313005033,0.02799996713940287,0.028097452131284485,0.04242710416419264,0.001790719991552465,0.022494329668975865,0.036823516301998156,0.044475409917941494,0.051673363991121816,0.038808973028248796,0.01472987046876166,0.02205781196538493,0.05613621463513036,0.05939101698362995,0.014339997869242515,0.01712463677913084,0.021784674374461552,0.024551488722816223,0.02453884594694074,0.02375629369611063,0.013184496152136186,0.019261286790357497,0.005258625189206117,0.00792612770309473,0.0,0.0,0.0,0.0,0.0,0.0,0.0025233660374852666,0.004098460111467329,0.0,0.0011950572692236813,0.0,0.0,0.0,0.0,0.0,0.01844699008283879,0.0007021248248263276,0.05031216393834389,0.04558695659528973,0.016555532568391235,0.0152720135683817,0.015185351723393069,0.011121282499424472,0.010714368226358805,0.008849850752162132,0.014675932444972242,0.012975496055414093,0.011681702249867119,0.009345650233066058,0.010278788289162516,0.006655354317971284,0.009128086507108675,0.014008616488293662,0.006818862518481971,0.00844146789320048,0.007636886158112521,0.003599612453242856,0.00728194796059997,0.013075646684131768,0.0020902613674777535,0.00039677728224163004,0.00021479312363798314,0.0,1.3851349755609003e-05,1.3362704871639575e-05,0.00044795489579101935,6.810856383540964e-05,0.005552514576549179,3.083169900654115e-05,0.044469887652250205,0.0,0.009808093432419616,0.10164120521987903,0.11973862881063159,0.0017285573447255998,0.08260336767575908,0.01871021079532121,0.04505304672348886,0.010915318586992406,0.08065326226081884,0.05801007851869214,0.06022236623938458,0.04611923509561305,0.020838318577012044,0.027030947069221347,0.03619877669864968,0.03078371014107955,0.012991312533405663,0.007420602828353479,0.02042513396688089,0.005615147413521132,0.013126408966625314,0.0039052476840694193,0.0010241286243950517,0.031131028428521893,0.029145077886027174
Electricity,0.03843545529858863,0.042578164019578466,0.046766783240759786,0.04824959615135186,0.051228379420513386,0.05118583008105674,0.049888445923704325,0.05276241954117841,0.050842908830662795,0.053923558216885506,0.05384210526315789,0.048917877260598874,0.0515535352975415,0.05235870060343019,0.05394460000316391,0.053426782328948125,0.05394929399201044,0.028460424569442182,0.029682846187437162,0.03711376111508168,0.0007144703038779016,0.0021967828456787015,0.0015914089461808226,0.001254769561878006,0.05626185958254269,0.019911522996465956,0.04738030082096558,0.0,0.0,0.0067319685883188585,0.00782926050848169,0.007402466037152441,0.047165220212507096,0.003854897696945735,0.021091505031263294,0.0037930363742462556,0.012813223533459709,0.003116099033522409,0.08547190229574089,0.04833350670873991,0.011940844640951364,0.010723508197349792,0.010760843280793159,0.014850659031985214,0.005816111206503497,0.008614943274690414,0.014422240172620938,0.015028243508488037,0.017460432593968057,0.013438296852188399,0.012040641251860397,0.01767929128951027,0.018968430077159714,0.020068227973469122,0.0019105792109094784,0.026680448374783425,0.03597958023408604,0.038251598316610985,0.0382319006766896,0.037012672193298485,0.015730336826947935,0.03009093823162623,0.008455556135497677,0.012744741319120062,0.02808617138092362,0.041643372898763416,0.019062625318254565,0.01174419550100227,0.036699104203630165,0.03087066036090008,0.002536646911366768,0.004120030954159263,0.0298770434276161,0.01803368109509919,0.03047684584627155,0.029964868340323244,0.028147414211671083,0.018557752019130076,0.024864584850331828,0.035009018926323986,0.025309859019355372,0.0825778169434819,0.07482229071581063,0.06728360679217658,0.061945644491502735,0.061587249888513336,0.02006400536421244,0.03196320426926564,0.026899540435452875,0.013485164218320201,0.01885071725400531,0.011708135595586868,0.013621529952104153,0.01500294279945279,0.010328858073161765,0.011060922234599,0.010959705245920813,0.01074911890714405,0.010487603046952874,0.006638319729075216,0.009901648228963006,0.0074798624565059835,0.006039881014618107,0.018813025377291022,0.015362652006851298,0.009057769712638658,0.013178599260420818,0.014637523227660572,0.013466361280909778,0.016020491186141572,0.001490370219279517,0.01873557234431478,0.03584714329371379,0.011281477197679758,0.027548699437872214,0.042340027939586085,0.05857169517423433,0.06451053845436003,0.005415708182714427,0.08488403757999365,0.011916577498659788,0.045558253613858964,0.020365632221855397,0.11389964517749226,0.12422360248447205,0.044222433572083865,0.04343544894725997,0.025192098056419664,0.0010810291898750556,0.018845875754792567,0.03182031590716917,0.030705288265936995,0.009650062293720356,0.020750586478710094,0.0072366791843491655,0.009927585223563939,0.009230149423385443,0.012287618438935369,0.010786940843824666,0.013463800742503397
Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092854198812873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024031208358071205,0.0,0.0,0.0,0.0,9.613345126416526e-06,0.0,0.0,0.0,0.00023250026906050333,0.0,0.0,0.0,0.0,0.0,0.0,0.0035217242831374145,0.001973608001617564,0.003592425346580357,0.003532076550037401,0.003317846104047338,0.0,0.0028934296403310016,0.0007388718978542819,0.002895802621970154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003089238599726779,7.094596967429898e-07,3.3497807998012254e-06,5.412804496645361e-05,0.0,4.853315932302393e-05,0.0,3.45054222806441e-05,0.0,0.008735594074220794,0.0003911279151252424,0.0,0.0003483417313394145,0.0,0.00016496511324518362,0.0,0.0,0.0,0.0,6.441629111404162e-05,0.0005065694478791891,0.0,3.3209439982571684e-05,0.0001577431534382919,0.0,0.00015227708193945848,5.005139893660028e-05,6.4774429821635945e-06,0.00022506775461323932
Water Supply,0.009126072426224027,0.010109712649418973,0.011104253811515691,0.011456331285594689,0.012163610323795407,0.012153507455218654,0.011845457981297929,0.012527851130549595,0.01207208460896187,0.012803550626472619,0.01278421052631579,0.011615007220527338,0.01224081497925008,0.012431992547969884,0.012808546765169612,0.012685596703520527,0.012809661300742264,0.006757612050750251,0.007047862501396371,0.008812250806308252,0.0,0.0,0.0,0.0,0.01553605313092979,0.005498333711081451,0.013083514771388052,0.0005240717137145038,0.0006692113220641452,0.006039196625020417,6.427080663735558e-05,0.00010792503535368235,0.004298807689188093,0.0021251359098547,0.000897231199558078,0.0020910328729819103,0.0013645225765680767,0.006865155683229058,0.0,0.0010783927156740745,0.0,0.0,0.0,0.0005143257510984683,2.5937793563839667e-05,0.0,6.471112009913372e-06,0.0006442816259870245,0.0007485529427124889,0.00048085581923031204,0.0025219819548875197,0.003640846228533688,0.0008132028846638762,0.0008603527446252964,0.0,0.0,7.476693617650945e-05,0.0,0.0,0.0,0.0,2.990945568778015e-06,0.0,0.0,0.0,7.233649061192341e-05,0.0,0.0,0.0,0.0,1.079071002871989e-05,1.7526309687195817e-05,0.0010956941106965304,0.0006295920862081858,0.0011176909317439183,0.0010989149528075912,0.00103226264867148,0.0,0.0009002163604361177,0.00022988102473396157,0.0009039571602350804,0.0,0.0,1.5914190683832774e-06,1.4578173093441917e-06,1.4467881920112173e-06,0.00022225216590036637,3.239620606541502e-06,6.611335950609968e-06,2.995922087635762e-08,3.033149461140738e-06,5.534173213755803e-07,3.7712652080344486e-07,4.127921408788992e-07,1.192676530975153e-07,0.0,0.0,0.0,0.0,1.0038202895914966e-08,0.0,0.0,0.0,1.2398657733358197e-07,3.122427163441131e-08,5.171431387374502e-07,0.0,9.896540083699755e-08,0.0,3.5892327524693424e-08,1.568411106263746e-06,0.00010594282751510353,0.005974610361525669,0.007880076950330843,0.015762354282036293,0.010029753910572219,0.0063725246531159095,0.007810283063245962,0.0009217877094972067,0.023635002042390958,0.003382284236746979,0.017193331269047114,0.007737702211951139,0.03998639036956628,0.04101722723543889,0.001173272285019316,0.004943638801906519,0.003144027013373747,0.0,0.00884450784593438,0.00596567169710258,0.009377517889480108,0.0,0.003958565245922545,0.0009591801426812265,0.004749370774011782,0.0028189245640918652,0.0006679936704230883,0.005513649540622708,0.006896752920873211
Trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Repair & Maintenance of Motor Vehicle,0.029134676257371022,0.03227491426097959,0.035449953141786096,0.036573948519614666,0.03883191282662474,0.038799659761833284,0.03781622227911683,0.039994739230896185,0.03853972009065246,0.04087490050760886,0.04081315789473684,0.03708051605252336,0.03907838606693897,0.03968871396180835,0.040890850510707184,0.04049833661484147,0.04089440862766813,0.021573446952467195,0.022500061657916078,0.02813281139461397,0.0,0.0,9.81500293086687e-07,0.0,0.003605313092979127,0.00127594919707539,0.0030361744202305097,0.0,0.0,0.038284892955099764,0.004582820130436304,0.004797318023901114,0.0016019141860653743,0.06281506375407729,0.0244853338361039,0.06180704143162809,0.03925180372272907,0.024831414173381697,0.01980752879338332,0.015745542868798885,0.003140722671138893,0.002820534587147673,0.0028303545912198554,0.008023875882968943,0.0026874662207500323,0.0022659324752122385,0.002093967462286669,0.00950440259111091,0.011042606589006717,0.007461307606219802,0.00651383429513568,0.009490609465295414,0.011996318523374854,0.012691870333503403,0.0012358393408856848,0.0074342188945242405,0.010273685962799397,0.01065839490238362,0.010652906367677455,0.010313181513707794,0.005002303651810273,0.00839445053856846,0.0052129547471162375,0.00785729036572294,0.005121368752598923,0.011819253853805377,0.013266419007262435,0.005577702277712,0.008491817140461882,0.00714683955819612,0.003134286236034331,0.005090718875296262,0.0119646444860189,0.008173456722341783,0.012204843042427378,0.011999815096528017,0.011271992326123942,0.010547142849143269,0.010010718877115814,0.010518514900983517,0.010731345463655085,0.019136844306368743,0.017339554145083855,0.01287298884415233,0.011924341204245912,0.011880127470453757,0.006035990591787592,0.008854886799208964,0.00857573593259214,0.00929442430542859,0.008772902565975349,0.007740983805412621,0.007983276554753742,0.006922558072810841,0.0064750262650273595,0.005877115588368636,0.005243971382342047,0.005763218100946543,0.003238229778035096,0.0031488897245349873,0.0017580552930600364,0.004463098851663276,0.005401889258529271,0.009011050415292775,0.009020637555314464,0.005664103924081295,0.008271645067273417,0.009178343114501704,0.008448061018660066,0.009373868641644264,0.0006651579189340911,0.0067469712379690724,3.1084500307554435e-05,0.00026474142239255255,0.00018389367329174096,0.027467856430825607,0.02859722719049374,0.032987542779439966,0.0003746302990469931,0.0,0.016563719780657467,0.0,0.00030950808847804553,0.007452892856564216,0.0,0.00023061449504683832,0.0026922310386877316,0.0006713461487330834,0.0001606935282246704,0.0007738455826314659,0.02901936523077704,0.015201072172185748,0.0045026338222115365,0.019074173948389873,2.713860704314699e-05,0.0,0.00456951149032501,0.0009991029249267517,0.00121738738947588,0.0007482513965923722
Hotels & Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019710626185958254,0.0069757485708529555,0.01659908515270759,0.0,0.0,0.0,0.0,4.033850729182677e-05,0.001459972422743126,0.0009884353069091628,0.0002984291662907165,0.0009725734292939117,0.0005715159693264748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005691890857069752,0.0,0.0018353606548577996,0.053903366322295664,0.0663197969059776,5.915215248110417e-05,0.012231652521218172,0.012610903829882513,0.011750134450220825,0.0030331792670848464,0.02158908637254743,0.01839915621703973,0.010783331790292307,0.058827106071200556,0.00690622424290766,0.0,0.009520645652981065,0.011095621881353162,0.005699903472593396,0.022983104194443837,0.007415003759308606,0.0033185427924948183,0.002446159332929287,0.0017134169298542218,0.0002541071022935091,0.008810689671569807,0.0008171614701688091
Railway Transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95682276434353e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0031941677482795385,0.005348697643407641,0.003912178275613121,0.00042582528996674507,0.0008895917762182465,0.002927897676389977,0.0008753160863645205,0.001926824260879218,0.0007790247583806023,0.002226172992192935,0.0024768210601449347,0.002546119835340753,0.002286549883755638,0.0022945107608432808,0.005421535706506136,0.00025044738499553827,0.0018369452590312808,0.0023937151078778866,0.006220564071060767,0.007227307675569031,0.005021522549561313,0.004998346495483935,0.007283658486450467,0.007851505370921379,0.008306739096362842,0.002649241805461842,0.001201577239928918,0.0016576470575737452,0.0017226940598038642,0.0017218069594269374,0.0016668979423318411,0.001834441874358708,0.0013566627684249977,0.003320893574821233,0.005005457817463049,0.002284450295982455,0.011261899977260336,0.008337537876267549,0.005673308238947989,0.006312852997611451,0.0053153371141719296,0.003737735943025051,0.006070844040110982,0.0018918007303230725,0.0027912354972420487,0.001929779945248104,0.0018973617636429347,0.0017822813991402416,0.006507481988173451,0.0016656808792658087,0.001691269642850199,0.0026085915477052036,0.0021507945991157845,0.001948796719525522,0.0002243900886420421,0.0002473662449432523,0.0002582376324708801,0.0035248242026823624,0.002675822973172438,0.0023999734936146384,0.007410435740423251,0.005684511540799652,0.0060270889821560794,0.005671704898057951,0.005830885173193042,0.00480320978234273,0.006912549872422732,0.008074546269762364,0.005339344311021106,0.007262681608913933,0.004388782941329823,0.0053351184307659566,0.004541724369130441,0.01687542207298307,0.00500756811411189,0.005854607086097705,0.0038115442134817232,0.005551603940251577,0.006154985268301557,0.005666956127552848,0.006087747100646698,0.0006817897115612201,0.0029665074895179858,2.1769803897414685e-05,0.000996644247295175,0.0003405442531845786,0.0,0.0010885515545071191,0.000476120645162519,0.0,0.0,2.3682448506821622e-05,0.001124492755985072,0.0002682403433476395,0.0005022601707684581,0.0,6.228274683746727e-05,0.0,0.001974156496769562,0.0,0.00047290563383034024,0.0027848693012760936,0.001288361666653371,0.0011147297326834385,0.0017428314102853621,0.0004978238229477276,9.845900713937201e-05,0.00038728738162555185,0.0,0.00045486561108211616,0.0011598596698587553
