Product,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic  textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and  other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting  and other services"
"Electrical cables, wires",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0843216055622673,0.0,0.0,0.0,0.0,0.05330438977327544,0.0,0.0,0.0,0.21357902441124552,0.0,252.84891602368748,0.0,0.07035048599458146,0.0,0.0,13.0,9.606547212537292,13.0,13.0,13.0,0.06982893916483326,12.587959056796484,3.2286055108021734,11.424655427884481,0.0,0.0,0.0,69.75530786155444,80.79977686306661,473.323293614421,1624.3349331263014,1285.7594235436893,2538.280321770493,2248.676070728554,2501.3553366174056,2452.973247575241,3137.6796850461924,2691.3662005617684,3875.2372720364747,3988.0,3250.399666260528,1841.1313147756255,3255.450673487714,1127.3973145895284,1419.5294854499903,60.33109243697479,2407.9466992665034,3042.73429571541,3107.7519477412825,3167.0,3155.011853828944,3159.937655687794,3061.965307232191,17.361096600395374,800.9347838007701,17.6217365861991,2.467195592286502,0.050870467976361605,0.0,133.23278554279656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.0,0.0,0.0,0.0,0.0,35.68088813257161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Batteries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.07005227781926,0.0,73.33554366664156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25022806282206167,0.0,0.0,0.0,0.0,0.012301013024602025,1.0,1.0,0.0,0.04928746717182589,0.0,158.1953501646095,0.0,0.010050069427797351,0.0,0.0,3.0,2.2168955105855286,3.0,3.0,3.0,0.009975562737833324,2.9049136284914963,0.745062810185117,2.6364589448964186,0.0,0.0,0.0,0.9829455979092443,0.831151268246093,1450.4624747937673,1265.0119278681582,71.16376213592233,145.21747833147649,238.46434380082573,179.18998357963875,378.46237619956696,3652.6379655803576,490.5649086690277,6278.676291793313,7161.0,4330.960216136038,734.2535677464865,4895.954643663774,1199.407587636298,1375.5035652341494,75.15126050420169,469.4684596577017,698.2575366998616,743.3038807617996,737.0,733.9678141068415,733.8979380016607,705.6813123074135,21.75010498929621,202.86400813251612,7.7185995987186224,2.5729214876033057,0.011739338763775755,30.473680486213215,1522.79348400158,1940.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,4691.0,0.0,0.0,0.0,466.0,10.506816984725091,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1411.6244530642336,5.694932922970004
Electrical appliances,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,106.0,106.0,0.0,0.0,53.108701859148496,25.738843456526485,3.2286486755461197,3.0,6.0,5.256609410007468,6.0,5.748850877853967,117.0,0.0,72.03893149504523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583865479918144,0.0,0.0,0.0,0.0,0.02870236372407139,0.0,0.0,0.4450591398444329,15.852137598484521,3.5248915999118102,628.8914800583015,0.0,0.12060083313356822,0.0,0.0,7.0,5.172756191366234,7.0,7.0,7.0,0.1197067528539999,6.778131799813491,1.7384798904319396,6.151737538091643,0.0,0.0,531.0,529.9852574913165,529.2783295157759,981.031329055912,2332.73470492054,978.4761893203884,5912.503672791133,5135.065202885858,5721.542255062945,5380.999935937681,7100.605777041297,6204.930690521467,9263.280205167173,9573.0,7203.412380145151,428.6902707688968,6733.615771857737,510.049893364573,3152.8104837155524,166.28235294117647,4806.897799511003,6956.097196971753,7173.161755451284,7318.0,7278.580602111709,7292.068917796845,7045.819358346927,24.83104917596206,1322.3943890700332,14632.899852472045,2277.6583622589533,0.027391790448810092,3.174341717313877,752.0447513229483,639.0,0.0,365.0,1588.0,527.0,56.0,852.0,52.0,2360.0,1282.0,78.0,0.0,447.0,944.106650865038,224.0,10.0,1161.0,315.0,154.0,224.0,28.0,849.301391693417,335.0518869680686
Communication equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.760872225349356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16681870854804112,0.0,0.0,0.0,0.0,0.008200675349734683,0.0,0.0,0.0,0.032858311447883926,0.0,59.08826737063123,0.0,0.055275381852885434,0.0,0.0,2.0,1.4779303403903525,2.0,2.0,2.0,0.054865595058083284,1.9366090856609974,0.4967085401234113,1.7576392965976124,0.0,0.0,0.0,0.891128807085339,0.05936794773186378,76.8563703024748,136.69109879897897,7.096711165048544,58.91583737749495,68.82374160723967,79.2356686735997,161.45379184871044,473.9736058311943,244.7603281634362,773.0385638297872,774.0,577.9743603326799,366.7240761842748,630.8975808865547,594.0514253101438,171.13677009057622,16.53529411764706,484.5041564792176,726.2401161370851,732.5615548808538,767.0,762.6391254857323,763.6489067257128,733.7573318832699,10.724543936740108,115.66641920421137,3.559613037708039,0.31342011019283744,0.00782622584251717,0.6348683434627753,26.798904832509272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5089.0,0.0,0.0,0.0,0.0,343.93352173736884,0.0,51.0,454.0,0.0,525.0,0.0,0.0,295.74543132868337,0.9491554871616674
Other electrical machinery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,787.0,787.0,0.0,0.0,40.77989607041759,0.0,0.0,0.0,0.0,2.477968633308439,0.0,0.8371637404867758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004561256441233,0.0,0.0,0.0,0.0,0.02460202604920405,0.0,0.0,1.0848316533708051,38.457837861109915,39.95962372308371,952.307182680841,0.0,0.9648066650685457,0.0,0.0,6.0,4.433791021171057,6.0,6.0,6.0,0.9576540228319992,5.8098272569829925,1.490125620370234,5.272917889792837,0.0,0.0,547.0,623.6500329472732,600.3124170632136,2160.260941032692,5353.09914011128,2628.4762621359223,16059.015710859754,13725.378143375452,15407.041999635103,13360.394482953016,16330.396876455361,14806.168504335386,19555.176861702126,20856.0,15347.160406844307,15442.411850887187,17029.24474679583,17293.720855486466,8457.829100019271,2263.027731092437,7658.60391198044,10837.731880715275,11408.36644401509,11385.0,11326.624995093614,11352.532244672018,10997.711328620626,191.31444038144403,2599.884120081156,72.25884483808957,14.175926997245181,0.02347867752755151,15.871708586569383,1073.3451630447146,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10955.0,0.0,0.0,0.0,1.0,1315.6506523236496,1.0,91.0,1532.0,0.0,931.0,1.0,0.0,615.8566198546234,3.7966219486466697
Electronic equipment including T.V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,13.277175464787124,0.0,0.0,1.0,2.0,1.5044062733383121,2.0,1.8325672519026448,34.0,0.0,20.934390348987506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.192474461674138,1678.1278144142861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2348302936216315,0.0,36.11751909563092,73.99348319629225,20.406966019417474,397.8784485525993,625.0730639309396,857.0730706075533,3163.5630437289396,2176.1396713996382,5338.062269927947,3304.2091565349547,364.0,3655.814880542459,12807.061859026535,1848.989773871398,19662.05237151182,425.39190595490464,241.54117647058825,13743.941809290953,20613.125200119393,20660.08721869537,21771.0,21647.09235781293,21674.764738444508,20821.025702374478,0.0,2815.2426088166935,87.0747318173963,32.99754132231405,0.0,0.6348683434627753,594.5798986308339,25.0,0.0,72.0,510.0,391.0,22.0,793.0,46.0,978.0,110.0,96.0,0.0,61.0,600.7654471050605,201.0,9.0,652.0,246.0,89.0,201.0,17.0,66.44143005176096,50.305240819568375
"Medical precision, optical instrument",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1390809812013853,4.91785422138029,79.85065040052913,355.44688159329735,0.0,5.914465858258741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13978.827204907519,445.0993050313069,0.0,47.11230395034807,0.0,0.0,0.0,78.62115103253404,97.00722659386543,287.8648212648946,1415.7157073790452,1455.0686771844662,2114.427441131484,1899.2061387047,2117.086936690385,2258.8107727197016,2072.291018184575,2523.513734538286,2246.859802431611,1962.0,2228.9155056417862,1928.6207064951977,1883.115905194699,1707.7788291129734,1685.1389092310656,1794.0378151260504,3038.509535452323,3874.376902830163,3910.767706320729,4036.0,4020.276877183342,4025.7434265153615,3895.462896501722,1151.6944862694486,2018.2849291146606,40.44171511424242,3.8845096418732785,0.0,0.0,255.33973146063002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.431921315992064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Watches and clocks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7691288438605254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806314557093491,0.2005921848283915,0.2937420178799489,1.3781086240694949,0.8772784871819865,2.3716394214832777,1.3734802431610942,0.0,6.7742225989299145,62.7545715991101,49.72068355601513,86.47464780270944,207.56074388128735,1020.2252100840336,6.312958435207824,9.468157273491983,9.506537859968718,10.0,9.943085920634298,9.955715471907002,9.637701649447163,0.0,1.663732268119946,0.05636522076814624,0.027958677685950412,0.0,0.0,84.35446328314505,110.0,0.0,228.0,335.0,2366.0,0.0,0.0,27.0,1093.0,0.0,0.0,0.0,0.0,0.07469308374863255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ships and boats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.68757835512838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6945676749159793,2.5152627307054383,2.2987742718446604,29.616575712370413,30.61885399724759,37.772048896186824,82.07797665569065,51.46200084478669,128.6800406496973,69.76804711246201,7.0,77.25419823065106,0.0,12.523736700318375,0.34446246733351354,7.171478126806707,0.0,292.92127139364305,439.32249749002796,440.9992216395253,464.0,461.35918671743144,461.9657486853031,443.85140474895775,0.0,59.761157955566425,1.829663928513998,0.10696556473829201,0.0,0.0,306.0177224403872,402.0,0.0,0.0,0.0,0.0,5647.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.455107167456748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rail equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.2789595458206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17534650479689962,0.23747179092745513,14.516370302474794,31.57036148263166,11.032293689320388,169.92352285816796,280.7374786271321,385.5257799671593,1492.5331522505094,1005.1687948792929,2524.2619811929726,1547.9715045592707,144.0,1689.09900937649,1.4260133485267783,267.0782715175923,5.5486618004866175,46.13160531894392,0.0,6545.21369193154,9814.821642742789,9836.314564357346,10366.0,10307.02060682184,10320.177830058125,9913.645604495196,0.010918886806174396,1326.1207307453822,40.52133517137197,2.27165564738292,0.0,0.0,175.03445476333755,0.0,0.0,5050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.53245411450103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Motor vehicles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.203734129947722,0.0,1.758043855022229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15219.118264007095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.0,1497.4315869417112,1499.879683551258,183.87846623892455,3187.6507628424556,4656.852657766991,41299.61364880941,36728.31848700946,42854.987994891446,55000.87491191431,29114.435585014784,75173.63461941067,27934.34688449848,932.0,33696.16811463686,0.5695371425470726,4253.532798171379,350.1064551981016,9244.009520138756,81.37983193277311,125191.36332518337,187097.80625729248,188658.18250069005,197530.0,196411.53306904266,196691.48567672295,189141.50799347472,4.000558235770109,26340.485943148313,54314.69501113966,62.37342424242424,0.0,0.0,3817.483774109298,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049.4416251367447,0.0,0.0,1092.0,0.0,0.0,0.0,0.0,3.0825565810909072,4.745777435808337
Motor cycles and scooters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,412.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.225438533905475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21918313099612452,0.2968397386593189,0.2851512373968836,2.980614273446966,3.887226941747573,4.329569273183904,10.83304141123483,15.581463236635651,72.79341183102923,46.18075186015531,124.14037230237793,71.83301671732524,0.0,81.59813529692218,0.0,8.640899072083593,0.0,0.11649643476585084,0.0,331.6689486552567,495.34689170488156,496.1287533351734,523.0,520.0455705145818,520.7022557431497,500.2336414718144,0.013648608507717994,67.55007951137412,2.0401284714275514,0.11394352617079889,0.0,0.0,4813.559670705304,6483.0,0.0,0.0,7108.0,0.0,0.0,47.0,0.0,10.0,0.0,0.0,0.0,763.0,8185.656831165675,90.0,0.0,10905.0,103.0,6072.0,90.0,2.0,2013.5208601997979,103.45794810062175
"Bicycles, cycle-rickshaw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.905984038487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.22701437014936,336.4131531756954,492.6347381864623,2311.2259734269496,1471.2837508529096,3977.476473769605,2303.463715805471,0.0,2586.2362133813635,0.0,274.1847887017334,0.0,0.0,0.0,10587.462591687041,15879.046563373402,15908.51788020977,16771.0,16675.549397495783,16696.730417935236,16038.389704549574,0.0,2138.8820532072396,65.3182039889264,3.6036859504132233,0.0,0.0,494.01631832647826,289.0,0.0,0.0,2160.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,586.918935618492,4.0,0.0,673.0,3.0,1292.0,4.0,0.0,76.71466104550557,3.7966219486466697
Aircrafts & Spacecrafts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.303013933198116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5331074802084436,0.9303944174757282,14.242762996393301,17.854330872847076,23.30950556467798,70.57292213865648,43.23858725671768,116.36517995778014,63.04274316109423,0.0,71.43129204852465,0.0,7.602612315981387,0.08855246162626536,2.3992676816342264,0.0,289.7647921760391,434.58841885328195,435.7337436746711,459.0,456.3876437571143,456.975712704124,438.9984774333877,0.0,58.742100534434535,1.795170010789358,0.10114325068870524,0.0,0.0,7.774728017552459,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3260098861472387,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0
Other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,784.0,784.0,0.0,0.0,23.70924190140558,0.8043388580164527,0.0,11.0,8.0,6.265421956684093,8.0,7.4139853816592565,72.0,0.0,44.33165015079707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.4848386011763,0.0,0.005025034713898676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004987781368916662,0.0,0.0,0.0,0.0,0.0,0.0,1.7096284217697713,2.3153499615426876,13.287992667277727,48.776499511827886,44.112457524271846,325.2482580206583,555.2373743692398,768.0577814267469,3037.8207408166663,1957.38950081771,5143.810704129521,3002.279445288754,103.0,3348.344811145839,0.0,418.0278973577512,3.1583160613979753,55.01117749084602,0.0,13402.756968215159,20085.12088568095,20126.703639709267,21212.0,21091.44809043451,21118.328466648214,20286.72970817473,1.1037294246586566,2716.1682477549107,82.8097006136656,471.70811019283747,0.0,0.0,810.934570773338,613.0,12.0,128.0,504.0,204.0,20.0,126.0,6.0,455.0,315.0,620.0,0.0,425.0,881.7861310319679,86.0,0.0,1037.0,51.0,6.0,86.0,3.0,595.7062166359682,148.6783901512801
Gems & jewellery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.408427401981905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5875144850711305,0.0,0.0,0.0,0.0,0.2255185721177038,0.0,0.0,0.0,0.9036035648168079,0.0,677.6294503164783,0.0,364.6918943611964,0.0,0.0,55.0,40.6430843607347,55.0,55.0,55.0,361.98823284912675,53.25674985567743,13.659484853393812,48.33508065643434,39.0,39.0,0.0,0.0,0.0,0.0,3.7317523614591055,6.512760922330097,78.37232093963027,71.92368322281996,85.47177522349936,129.50072390421403,70.6299509373883,187.25763272213402,78.01367781155015,0.0,92.13670074694072,0.0,9.975857846472014,0.6198672313838576,24326.553362883024,0.0,358.5760391198044,537.7913331343445,541.1606053914804,568.0,564.7672802920281,565.5432466094659,543.531303244517,70739.60605967489,4257.275678799358,9.21107640693695,2.879943526170799,0.21522121066922217,0.0,667.8870447227857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.422176978242373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miscellaneous manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7742642429651825,0.0,9420.0,9420.0,9420.0,0.0,0.0,4433.628235562843,102.95537382610594,332.55081358125034,107.0,256.0,2060.952352501867,256.0,865.7900685705674,4824.0,138.0,3017.6657647565703,4840.0,4840.0,4840.0,9606.087059557218,374.4488936183531,4840.0,5068.931179499974,12101.0,12101.0,10978.575051666816,601.8295829212001,636.6201566293902,12101.0,12101.0,2032.0,25633.0,23759.709312359773,25633.0,25633.0,25633.0,16723.131947052196,25540.91051616015,4647.0,4647.0,39.10957191382954,1435.0467473199294,252.53228485338428,1363.168757835513,1535.0,1548.4620679985346,0.0,0.0,3174.0,2360.022554904568,3174.0,3174.0,3174.0,316.5371396220466,3082.8121697233446,20055.211448684153,2790.3699572255305,138.0,138.0,9268.0,9402.348425790457,9490.68917194222,8800.652826153377,13009.966086741719,12461.989077669903,13052.694469097569,12623.02037199216,12850.891187739462,12816.084370075208,14251.23296617604,12582.196536052617,16283.72378419453,17096.0,15008.567674948348,1263.8784524390906,12381.315137826878,1367.4095551350215,8004.638157641163,1233.246218487395,11602.517359413203,11201.937481344803,11236.168926304168,11182.0,11185.573301409115,11190.206615001385,11174.919412724306,4313.06941072837,7219.660189055692,4378.304745315771,4195.58523553719,12.420220412074748,33.64802220352709,4567.912171124056,3175.0,0.0,1029.0,4418.0,2491.0,240.0,1414.0,73.0,3530.0,8613.0,7458.0,0.0,3930.0,6361.827833151006,401.0,175.0,8057.0,225.0,72.0,401.0,38.0,5107.9478285985015,780.2058104468906
