Product,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting and other services"
"Grain Mill products, starch and starch products",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4242.0,4242.0,4242.0,4242.0,0.0,0.0,0.0,4968.0,4968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,441.0,441.0,4656.965018308507,1181.2764475587958,441.0,66644.75939568071,51335.0,51335.0,50393.97035728969,11878.0,11477.78821618329,51335.0,51335.0,0.0,54.0,206.93354771945832,54.0,54.0,54.0,3.346565944032829,57.402624448012844,5.0,5.0,36.29311246864758,712.3265672196663,0.01403120880989838,0.007330040024007301,0.06781064864283863,0.0,0.0,0.0,903.5088194388724,787.8983266485076,919.0,919.0,919.0,4855.782958345326,1078.7134518075961,644.2922901899011,835.8631047286814,304.0,304.0,0.0,0.0,0.0,0.003698241297274863,7.592511022879329,0.5393090963946297,0.05490308412107324,0.5989182558269209,0.288878907941804,2.3121295691511237,3.4124494657811146,8.171800145222072,1.7415166352555664,0.0505239655731211,0.8583552597637104,0.0012956364814214983,0.4118903661235495,0.06421689950704658,7.32967736677262,0.0,23.0,23.0,23.0,23.0,23.0,23.0,22.99840683996708,3.0,4656.195335218517,80.5086924041734,387.01973239669064,0.9353107427366447,103.91109015184057,2007.8177178178596,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.97257467493701,227.05008498154226,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,0.0
Sugar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.0,2224.0,2224.0,2224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,165.0,963.583170393544,3320.553845499163,165.0,2274.512323320352,35491.0,35491.0,32482.466822136998,5923.0,5721.511895495618,35491.0,35491.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.96490624716483,0.0,0.0,0.0,347.6974854199949,14.103090898006462,0.0,0.0,237.0,237.0,0.0,0.0,0.0,0.0,216.5561980389146,215.06746718962137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.264417199343323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.1476849845249,36.53722328843501,262.0886032460732,0.0,67.3045916366285,359.42090035456863,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80231644702527,62.4744514089615,0.0,0.0,0.0,1347.0,0.0,0.0,0.0,0.0
Bread & Bakery products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2812755519215,45.99021248829754,0.0,1269.4235954138187,241.0,241.0,287.89853538859717,0.0,0.0,241.0,241.0,0.0,0.0,17.14977355929186,0.0,0.0,0.0,0.0,0.40157065435568046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.36491347722593,64.11947657919778,97.0,97.0,97.0,0.0,93.06896604279706,66.19462676117966,88.224941413147,0.0,0.0,0.0,0.0,0.0,0.0,0.03277688814793691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.12740938608032,0.7773403189782834,1.9169829807948802,0.0987215909090909,0.4294165437125301,32.54829740253191,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1435304764238985,0.7938899894990961,0.0,0.0,0.0,2307.0,0.0,0.0,0.0,0.0
Miscellaneous food products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2236.0,2236.0,2236.0,2236.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,366.0,366.0,644.1844004408262,3885.351045419728,366.0,3936.0824709278577,14887.0,14887.0,13795.530279644394,836.0,819.553419743477,14887.0,14887.0,272.0,48.0,176.00449543224028,48.0,48.0,48.0,2.9747252835847364,50.838719389803295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.9867340661692,523.0097793269038,772.0,772.0,772.0,530.5432261653862,762.2332042918979,542.0712347947843,702.1613893912318,0.0,0.0,0.0,0.0,0.0,0.0,2.0246868624827252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.8333282416804,18.259750615308025,109.86220329008212,0.7857017338331771,25.838956539603682,252.66198194601654,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72894553270112,39.59254868846957,134.0,0.0,0.0,4602.0,0.0,0.0,0.0,0.0
Alcoholic beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,191.0,191.0,736.1861068648016,130.28833442083464,191.0,372.9044976715052,633.0,633.0,603.7115126679113,6184.0,5974.2886053673565,633.0,633.0,0.0,0.0,2.8288286283368014,0.0,0.0,0.0,0.0,0.06623845845042152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,17.1462462221509,131.7036368124669,16.0,16.0,16.0,79.93045641838964,18.593671889288544,10.918701321431698,22.1515874629485,0.0,0.0,0.0,0.0,0.0,0.0,0.08609033277030732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.88905988356663,3.9353975859292323,7.597768830680862,0.04396087160262418,11.285709616569859,31.68650181033575,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0653896671128615,3.568575233022637,0.0,0.0,0.0,3406.0,0.0,0.0,0.0,0.0
Non alcoholic beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,443.0,443.0,474.6904618009884,1524.8965928111436,443.0,0.2772406655954683,80.0,80.0,88.29526107557611,1039.0,1018.1443365257708,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.781451560156047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01088029482089192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.954785167251252,0.8904842630630099,1.1170668468541405,0.0,1.8800496796966923,18.769972902390787,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0360475858298297,0.3103287757245083,0.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0
Tea processed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.49450744782965,0.0582995262276944,0.0,37.2819385059506,10758.0,10758.0,9809.287199983823,274.0,264.4119936376866,10758.0,10758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.161807244930468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.463127646039441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.94434377822284,9.738864403318214,78.53551177498156,0.0,17.88292587266309,83.7023688163364,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.624240367514439,15.49842486440843,0.0,0.0,0.0,33464.0,0.0,0.0,0.0,0.0
Coffee processed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.829784208468129,0.0,0.0,1.7570127182112802,507.0,507.0,462.2893298374975,0.0,0.0,507.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.971313272585725,1.3373620679144058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06895386842740255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.924535020707117,0.5160353319543491,3.698297041541724,0.0,0.8214379097174234,4.171267821173205,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516110178918195,1.6761553700756715,0.0,0.0,0.0,5334.0,0.0,0.0,0.0,0.0
Tobacco Products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07813999786697004,0.0,0.0,0.04851711647920695,14.0,14.0,12.765385833777053,0.0,0.0,14.0,14.0,3505.0,0.0,28.818691651181165,0.0,0.0,0.0,0.0,0.6748042954636693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.25238037925592,107.74716167432204,163.0,163.0,163.0,10.990437757528575,156.8400292629397,111.23426971208542,148.2542829932264,0.0,0.0,0.0,0.0,0.0,0.0,0.001904051593656086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.85263674429528,0.5151265575537661,0.24830685013405077,0.16589298266166821,0.08813477018471136,4.034959691547199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579294005266366,0.8141989542398753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cotton Yarn and Cotton Textiles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,572.0,572.0,572.0,492.63294109282236,0.0,572.0,0.0,0.0,0.0,19.820121725181476,0.0,20.01583809942807,0.0,0.0,581.0,162770.0,134040.77005418998,162770.0,162770.0,162770.0,80268.68829462177,161806.73583232972,4728.0,4728.0,81.11292258451691,96.62583763186021,2.469492750542115,1524.5590966720056,1345.8813550748919,1346.0,0.0,0.0,271.3475888630346,182.44304676142875,276.0,276.0,276.0,163.62870874954845,270.7721300981528,51881.03421720486,251.03179206215023,146.0,146.0,0.0,0.007897237751473482,0.0,0.6508904683203759,11.117480860771712,15.240277568260673,45.584837200420125,51.37978142076503,48.077188367206176,69.96979703413406,79.10142939647704,132.30175767385072,44.799884457661314,25.52000432136555,35.42928726203374,0.2280320207301837,24.563957670911655,0.8096913416105872,266.94703505769206,0.0,290.0,290.0,290.0,290.0,290.0,290.0,290.01895860439186,528.0,18887.393713017886,202.7116471076647,266.6007041427549,0.2808985473289597,0.6978596641951329,3693.4676115845646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.87142022209233,80.32718976324252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Synthetic yarn and synthetic textiles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,60592.0,50928.721405601485,60592.0,60592.0,60592.0,11460.98304538162,60192.69889100763,0.0,0.0,0.09574222536815055,0.45808820112458754,0.5706024916025341,0.29808829430963024,3900.630028894607,3901.0,0.0,0.0,5835.939447431063,3923.8475564342066,5936.0,5936.0,5936.0,6.180376733035713,5695.436932268488,23293.716285989325,5399.002600293202,44.0,44.0,0.0,0.008072731923728448,0.0,0.15039514608917776,66.0039704301665,17.940280585306986,47.6112861644228,63.57694881231181,54.47796795046599,113.84540484311874,140.66306309558186,285.8177787513336,584.5186051577343,578.8685584644749,574.8080405509983,0.05268921691114093,460.37759545736617,2.01306019759046,152.33860770547346,111.85017543859648,721.0,721.0,721.0,721.0,721.0,721.0,720.9522848570139,122.0,7235.046513204247,89.94965431929101,100.40659054368663,6.0413542642924085,2.4878228713370563,1436.4446497733682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.05791117563143,41.180279951934004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wool yarn and woolen textiles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4193.0,3451.670097586487,4193.0,4193.0,4193.0,825.4846618347751,4163.781605446273,7.0,7.0,0.0,0.0,0.9953229303967005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211945655554504,0.0,1331.6178349523059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.27784004445016,4.805405523350124,6.663188508689168,0.0,0.0,89.49027424744925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.640184008597123,1.147396966646098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Silk yarn and silk textiles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,709.0,583.6475314068255,709.0,709.0,709.0,274.6937042979111,704.5352602703065,11.0,11.0,0.0,0.0,0.0,68.83140907944784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.065135291242724,0.2836828628909346,225.16504769405793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01585746425720299,0.05479353161998267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18499502609154,0.9140737343718269,1.1511363954824427,0.0,0.0,15.913452934571009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8475456093713668,0.4718370086497137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carpet weaving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,42.8063069579054,52.0,52.0,52.0,3.222619057216798,51.61293991703466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005223495685400291,0.0,16.514220705346986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8604470572751004,2.30630260974506,0.2578057863076483,2.8123118099698896,1.3564748720745576,10.856956237753103,15.965708922899221,38.363988171297144,8.17755637424353,0.23724296877813386,4.002012072434607,0.0,1.931695744575693,0.3015402237722187,8.280414963847846,0.0,108.0,108.0,108.0,108.0,108.0,108.0,107.99139693582221,0.0,13.751319851909274,0.3011932544746325,2067.5758079633315,0.0,1.4220626412416189,3.5021992549543635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,1.6423772804685683,70.84225910168556,0.0,0.0,0.0,0.0,74.0,0.0,109.50617177010697,1845.0
Ready made garments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,245.0,78.0,78.0,78.0,78.0,99.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.0,1517.9775005841836,1844.0,1844.0,1844.0,9255.34782363327,1862.4674411213703,576.0,576.0,0.15616969547755705,0.7472094428179747,37.75768527573451,0.486225988259151,619.9411991578202,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0400648300722,13.900460281655795,585.6196727049969,0.0,68.0,68.0,0.0,0.04773441485335082,0.0,0.24531667271923258,21.676613946958565,10.223937245436717,271.35548553423087,264.96922047507525,268.60881281981364,244.7950988218787,199.64586341322553,176.04886844421728,126.23724062165566,137.35834923835935,130.82613630500953,0.08594388660095939,106.53450084295733,0.00558407821800405,92.56272777020969,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0156926263243142,199.0,454.4395588973771,5.9715389772919325,4.522201151912778,0.0,0.17003623256074557,1327.4361833216763,1639.0,0.0,2539.0,2023.0,7078.0,1011.0,12.0,1.0,1218.0,10.0,7.0,0.0,7.0,6.888161987896156,16.86951814924274,1489.0,2.0,16.0,2516.0,0.0,6.0,7.5845294295985095,1.0
Misc. textile products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,925.0,925.0,860.6776636211739,421.9582966892678,925.0,773.555611536262,1796.0,1796.0,1710.8912561418645,226.0,250.45991404108432,1796.0,1796.0,244.0,28398.0,24417.83811993012,28398.0,28398.0,28398.0,8626.276240154148,28235.170062224006,4118.0,4118.0,136.40781233169713,2217.038663506669,141.81270462179515,5082.407420955249,6480.5959813101845,6481.0,3255.0,3255.0,5841.650385140015,4948.150458161993,5886.0,5886.0,5886.0,3130.029078875944,5774.2694781442415,13035.387240745604,5647.987843896802,724.0,724.0,0.0,0.28201913481373075,0.0,223.16371326154248,502.7291201439007,179.14713531452708,1614.0586269454789,1684.0000557600088,1644.1397795993007,1905.060357548927,1900.6107782269708,2657.1431289271823,3964.786009906335,3952.524613777954,3913.157044833101,63.09038606882298,3148.830601272948,341.25161590541836,898.0590194092238,0.17298245614035088,4564.0,4564.0,4564.0,4564.0,4564.0,4564.0,4563.729322110406,1166.0,4999.742294260626,99.40235967445668,70.84980190795287,7.062946637769447,9.589161981958426,1100.29701097238,42.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,128.0,3.0,0.0,0.0,129.24738724131646,179.2445303281262,2.0,0.0,3.0,0.0,0.0,0.0,0.9406470613712157,0.0
Leather footwear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6857.0,6857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.79209158101551,0.46854115103895616,0.16369554544595882,0.0,0.0,10.947898555718288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24968106433388,0.8165481255345177,0.0,0.0,0.0,895.0,0.0,0.0,0.0,0.0
Leather and leather products except footwear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.53040536781315,8.0,8.0,8.0,759.3592718301798,10.658570855078283,8877.0,8877.0,0.19854740178804992,0.9499697941354152,1.1832986096347633,714.8687304896283,0.0,0.0,0.0,0.0,10.814577817005002,7.271280849187377,11.0,11.0,11.0,0.19532087601731635,10.554212644028532,10.047256497768444,10.004890263346567,0.0,0.0,0.0,0.02386720742667541,0.0,0.3118850160701801,228.93702151929278,187.3701674460703,155.97278716700086,353.87604550016727,241.08912272822062,977.2458209352395,1357.8792412647992,3108.2093875117134,643.8311282425252,18.678490402967338,315.59665686426246,0.10926534326654636,152.12833819338044,23.740708543844217,835.3953217599869,186.08701754385964,8503.0,8503.0,8503.0,8503.0,8503.0,8503.0,8502.34282148642,253.0,776.0287255147183,20.71918622200011,1.1005769943359272,0.011195231958762887,0.22059372840520705,215.44767267630016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.64833493586723,85.11348554231216,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
