Product,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting and other services"
Other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021688739477572489,0.00011166244443048664,0.00019763089959115107,0.0,0.0,2.130538067388919e-05,0.0,0.0,1.8668558413919276e-05,0.00012847690627609687,0.0001291072235491576,0.00012383134171258745,0.00011835720203574388,0.00030568717086523365,0.0,0.000211935841240788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017394541604371543,0.00016361806955144184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2045511189272943e-10,0.0,0.0,0.0014077110414051695,0.0012160045408820576,9.065957511897569e-05,0.0009253321299565911,0.0003564207464255591,0.0029340724399902368,0.005333544680689499,0.007286069273544856,0.003108276798584508,0.00013785739654035667,0.001282279729995344,0.0,0.0007759571226693046,0.00018226975821532493,0.004451450267576224,0.0,0.01902955627402561,0.01910689637544093,0.012610287295240987,0.017691888949373978,0.019296912580038086,0.018566400651748968,0.019449848571275054,0.0,0.0018299275591544622,6.866073790684528e-06,0.00014633691418874573,0.0008037001191323589,7.220884958923497e-06,0.00372679524381639,0.0037053997420245796,1.6992122452031238e-06,0.020685236598834547,0.002129784921520051,2.7432396288396783e-05,0.00772972972972973,2.0390685534847682e-05,0.0,1.6513601309764492e-05,0.00024262275194856397,0.0003212937428043589,0.0,0.0033646924905420335,0.0005941366492908226,0.000465061360004379,0.00025512132436314157,1.0991523337202349e-06,4.070561142118045e-06,4.24861577737631e-06,8.535360576307546e-06,1.2367895417076353e-06,0.00043771346706375307,0.008190473597887559
Gems & jewellery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1085527630786202e-06,0.0,0.0,0.0,9.470881144596693e-05,1.8592027301872125e-07,1.0750780775453817e-05,1.8346435746195406e-05,0.0004055384058857531,0.0007773094511588108,0.004086705049563952,0.00053571521037179,0.0,0.0,0.0,0.0,5.6410766743640064e-06,2.8868082429564633e-06,6.0104461554181165e-06,5.940835222023864e-06,5.473044344429627e-06,6.823522984575486e-05,5.154603205518127e-06,4.28256931496465e-06,5.017220640260178e-06,0.0012637641738218522,0.0012156437789380356,0.0,9.827290098043702e-09,0.0,0.0001693300951637392,0.0007797408397518775,0.0037105959682260155,0.00014720945549101614,0.00014128198953446705,0.0001137620112289747,0.00010754728336332676,0.0005918377589288465,9.190682721192382e-05,0.0,0.0,0.0002249545071741734,0.00018642614710511496,2.3455584383265745e-05,0.0,0.08706154169250693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.053414456414165e-06,0.05759217961559541,0.0043018656818046615,1.9199166307878436e-06,5.13431270996613e-06,2.6012837694966003e-08,0.00021155472147187137,0.0011874975872624848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3459451124622332e-05,8.27015263127016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miscellaneous manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13486329316398044,0.06943310372743197,0.12288936375202263,1.687585697711212e-05,1.6374316883967498e-05,0.027963312134479563,0.24543610547667344,0.2500380710659898,0.13537505133853564,0.08482687736879296,0.08524304434833128,0.08175964336573587,0.07814534264409989,0.012505384262668649,0.0,0.008670102596214055,0.003650487705157409,0.0035322003696759354,0.0033213556132472856,0.004095211309574646,0.0006852938772058464,0.002110303844030174,0.0006281006274440121,0.0004516291240257382,0.0005644479272541063,0.0005760548094614888,0.02709339081257951,0.03322556393199115,0.0005109332696568846,0.0006157935166042056,0.012920003644103593,0.05889216300892565,0.08030891292976201,0.08805892440804992,0.08881500913196788,0.08536540822097936,0.0185357187419978,0.07033302895951812,0.07198722807243876,0.12284773375652445,0.028723149972009487,0.08654865222494067,0.058186920669103984,0.08728084363574637,0.12081546113156716,0.1136381012964056,0.0010269353042055768,0.0018585017082268177,0.07109425991388921,0.03705642297107212,0.07570257106851708,0.07482580976059425,0.06893390569214855,0.0455744610125234,0.06628426821599416,0.07955807797452177,0.06341953679135735,0.103532394966245,0.09959018815880209,0.06687830423316794,0.06513349007811264,0.06605296210688087,0.09999852057913527,0.065142904416397,0.07718120804883388,0.07294045690072262,0.07203226889629763,0.05706067384484404,0.06023735859447427,0.06729191213046604,0.04445249555125515,0.04145150584482268,0.04464013049400722,0.03273529566829375,0.02043290777810065,0.032924172065458064,0.006441389451984824,0.12302799826191878,0.03960048966305849,0.04605279906316031,0.046239967281836304,0.03051773875196113,0.04281555466142813,0.04669981920707545,0.04493193147694165,0.04707618771892874,0.07126556800786196,0.051357414908801094,0.016179204093907027,0.04829169413294069,0.0070713117085368935,0.0011898463875735894,0.017177017817625158,0.005122346521407644,0.0006338061674607652,0.09926676226215538,0.028674056353456323,0.0038405354803755496,0.00022393822393822394,0.11646649810366624,0.0141258412897167,0.0009990728792407518,0.0060101420493465394,0.004953278534900533,0.0,0.00014396196725702232,0.0025972653939587156,0.005088437957295062,0.010913523319978835,8.793218669761879e-06,0.0017498324709679946,0.0027469661342836385,1.4936881008538206e-05,7.420737250245812e-06,0.00029621941183597626,0.00597526864889512
Construction and construction services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001556109248076962,0.0004781874447128344,0.0003218863683979963,0.00026038135854359,0.039066841983977446,0.020113197803041407,0.03559826578885609,0.0006201877439088704,0.0006017561454858055,0.006359656131155924,0.002434077079107505,0.003410079767947788,0.006487324048836948,0.02694803109141132,0.0270802401394358,0.02597362392421522,0.024825423126997277,0.2785226972724367,0.0,0.19310245171234527,0.009405374205052618,0.00910061036422388,0.008557375050601829,0.009705050264615728,0.0028772328759922743,0.005437135786383624,0.004972172744920843,0.012940493594936788,0.016173081846889134,0.012520338889464017,0.02937108001355503,0.03679003794390177,0.014639730592436784,0.017644282960295073,0.025334802017508262,0.03956255244934129,0.05236982040550711,0.05915618713135137,0.05966410940857553,0.05734673796223224,0.030010493143445432,0.047246159572032716,0.028365935076034896,0.048407070716336584,0.032093551508533755,0.03237536315558562,0.027377759647583665,0.013881216801137058,0.050353269478231544,0.04736207914221316,0.0024221664380822405,0.004383528781560283,0.03979335862443441,0.021885386613447307,0.04228849740849597,0.04179872648295624,0.03850742783334945,0.022518507054083245,0.03694026261085408,0.04734136437463419,0.03583528245851939,0.054356197155404073,0.05228647423899123,0.02525027808676307,0.02459222986947371,0.024938665547473638,0.023907121730716293,0.014941970073845592,0.01607673682592012,0.03828034823936029,0.03764013445977166,0.029890500251994762,0.031050787101659164,0.034250182825640386,0.02189763163563473,0.01828293070298402,0.019587349877849037,0.014382346030790662,0.028641154074854566,0.015787224293645683,0.007634939087126659,0.027383487037966982,0.04555407690095196,0.020456030481233504,0.020539168072525264,0.013555566802188595,0.019018090301610217,0.020743428078234028,0.019958156259133136,0.020908892159956383,0.012124462167457273,0.02384622670389415,7.659415903257036e-05,0.05949506118418715,0.046970784820293474,0.09327675244953129,0.04947259497705484,0.052309551324161936,0.052439389099213606,0.15471214571193215,0.1609541322935556,0.06433582739536256,0.07731274131274131,0.15474491252395906,0.3779406010330255,0.07720108612314901,0.019753884317053556,0.04283916570724785,0.03462752694609088,0.028943051324115305,0.030792973362211158,0.10543819812349262,0.04931400710560133,0.022715082128662377,0.04957434650957014,0.007565368494248082,0.03843686251525696,0.05093594048568725,0.03463401923587559,0.15422045882985458
Electricity,0.025962697797899708,0.02868738206275137,0.03268828326652971,0.03570587896826435,0.036061197320504064,0.034908934696187596,0.03446923471835313,0.03717878423668931,0.036121689771165796,0.037155983278174536,0.03736738574280407,0.034022884618260175,0.03565968146943381,0.036655699909425805,0.037240649374503304,0.037037171009795554,0.037369431447403956,0.02113600614325171,0.020730770282049022,0.023870332270642336,0.0,0.0,0.0,0.0,0.018096542001599544,0.009316835207168729,0.01648982818463667,0.00023204303343529165,0.00022514685715455308,0.028410725128631235,0.0006085192697768763,0.0006200145032632341,0.02537990516372326,0.1632620286503501,0.164063004325092,0.1573586774812705,0.15040241448692154,0.0048909947338437385,0.0,0.003390973459852608,0.008513796266710644,0.008237922368053617,0.007746182785531081,0.008659163663009182,0.00530190440625751,0.004921725106359314,0.002297593524737138,0.008362122750002327,0.010451015230395619,0.00809739738268298,0.028437782975106525,0.03553708630308674,0.009460166518595513,0.011401702637331477,0.018974184838872647,0.0261599560780912,0.03175554026410066,0.03911585985472133,0.03945171342433825,0.037919397345121966,0.03158787934938259,0.031201934755557038,0.01727112931576656,0.029473549026262924,0.04809860368446198,0.06304561289553375,0.052858392325770505,0.013511850069542268,0.04863663126353944,0.04574577727757882,0.003442699872037911,0.00623044467055723,0.011771746972222859,0.008159844898151076,0.012385526044264933,0.012242081114183843,0.011278120045754651,0.009383252168234536,0.010902450463360129,0.020204667667122863,0.011099166290946448,0.07050452251425575,0.0678199192197813,0.04786716826436365,0.046615606494761694,0.047276441706810515,0.024774973116493883,0.11659879332584054,0.12756079937694006,0.0111047668751271,0.011048732865474182,0.008715250331369119,0.00945213160925082,0.011631497142016466,0.007475161454964539,0.01426242120715637,0.016795505285226327,0.011701713025760127,0.01086334402391597,0.012246481524014126,0.013245106331954788,0.01141153557213991,0.00880371386279613,0.008877913834508627,0.008913995535333914,0.005883113742823242,0.008253848035154986,0.00900264434391788,0.008661836504731225,0.009074422818207983,0.0048869527967292225,0.024847364932055596,0.02692100381243958,0.0015252844612568144,0.00042985490672424703,0.020026165532409497,0.005554681267585549,0.0004255635420312927,0.0010518123797807336,0.0015661388575322127,0.0064730704943201005,0.005315026780876877,0.0054285714285714284,5.0976713837119204e-05,0.012267177962122398,0.002661048896773478,0.03217993405262613,0.03369568127660714,0.0,3.0131574542167463e-05,0.0007608073447841849,0.0015257461690510064,0.007445763096227984,5.495761668601175e-06,0.00011906391340695282,0.0059258748726005355,4.978960336179402e-06,1.7315053583906893e-05,0.0002191239582960265,5.784713384465663e-05
Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01808298653942606,0.009309856304391824,0.01647747625341222,5.0627570931336355e-05,4.912295065190249e-05,0.0283787670576204,0.0006085192697768763,0.0005855692530819433,0.02537990516372326,0.1632620286503501,0.164063004325092,0.1573586774812705,0.15040241448692154,0.004821520376828913,0.0,0.0033428062232069744,0.00148768110713709,0.0014394755388891106,0.0013535500993280703,0.001568116238449671,0.002939785018073016,0.0008600108842024144,0.0005763035485310326,0.0025328478708247586,0.003165563633260143,0.002409245166741558,0.006216424916808791,0.007715450593317654,0.002865440192714899,0.003453522402398844,0.0,0.0048770728705090196,0.006082111688715238,0.007292477798304245,0.0073550919069806,0.007069417987778219,0.003509444949472861,0.005816279982242843,0.0054936489762569,0.009375028666305853,6.169728422945618e-05,0.0004423989101596691,0.0005837394637450349,0.0006165721616236286,0.010212407582875815,0.009606062737590258,0.000816803327767472,0.0014782142299757856,0.003025674922534374,0.0020540305270860537,0.003186538203397505,0.0031496328068763187,0.002901625676605107,0.006915255970062913,0.0029397048106726263,0.004392028099771928,0.0028403604904529453,0.002218244084682441,0.0021337799231602797,0.0006855307395233156,0.0006676673520714877,0.0006770706356872391,0.004572457607858006,0.005746077099539516,0.0065388789161938245,0.001081445726331376,0.00114507898850107,0.0008723412145859816,0.001156784493877226,0.0014753568286379607,0.0013260593294547665,0.0014335938398317633,0.0013729328659790698,0.0010634914889376234,3.3035028323315006e-06,0.0010068312444089054,2.3302893948866736e-05,0.0021501242173389682,0.0,0.0024328980083670646,0.0024427858153127824,0.0016122048461741766,0.0022618794032488385,0.0024670790799094402,0.002373684310749801,0.0024867212465263257,0.001020543155746225,0.002522923503601301,8.361371739237e-06,0.0007738242072833966,0.0002398754178055981,6.168956906635472e-05,0.0008738033080664644,0.0002421516492685102,0.0009362659471069212,0.0015559691246910944,0.006451786834211639,0.005308168681804777,0.0054285714285714284,2.0390685534847682e-05,0.012155658162466738,0.002655151182019991,0.0,0.0,0.0,0.0,0.0001326151182104296,0.0004437610846652161,0.0,0.0,0.00010837869040889295,0.0,0.0,0.0,0.00016897910389626402,4.763881610736428e-05
Water Supply,0.010381022051430941,0.01147046998387578,0.013070205263519154,0.014276771998835262,0.014418843815816351,0.013958118824708666,0.013782307543406357,0.01486570394228011,0.014443031343212499,0.014856587121871916,0.01494111507286257,0.013603837252383745,0.014258300218367227,0.014656551951283254,0.014890440330033844,0.014809080780750366,0.014941933035029964,0.008451099633799444,0.008289068613605694,0.009544402804571708,0.0,0.0,0.0,0.0,0.10927058058044489,0.05625693528463455,0.0995689176002668,0.00014766374854973104,0.0001432752727347156,0.19015052251446102,0.04401622718052738,0.04484771573604061,0.05367210544001792,0.052001027815250206,0.052256148731521526,0.050120735558169774,0.04790507752396733,0.01183843043532632,0.0,0.008207697124415972,0.0005875137859594513,0.0005684764830254917,0.0005345428798732101,0.0008797571788634542,0.0016345030035369414,0.0003396347833686209,6.197947967366948e-06,0.00029643011233304465,0.0003704795673729701,0.00029028917066666613,0.012238412950607477,0.014858121150007534,0.00033535482647582463,0.00040418062430035487,0.0,0.00013057452025317713,0.0003741706976245484,0.00019524247745577358,0.00019691885331042473,0.0001892704674980547,0.00014433905352249378,0.000160138854128976,0.0,0.0,8.797294844352194e-05,1.636731824910194e-06,8.605118854107344e-06,1.1280219642213332e-06,0.0,0.0,3.238593185246777e-05,5.8610614927578404e-05,0.0011568668518870046,0.0006359375889251435,0.001231139720834811,0.0012168810813112216,0.0011210619165506685,1.645229776146844e-07,0.001055834556596963,0.0009340135578195925,0.0010348467119534735,0.0019417316641541587,0.001867796276228943,0.0,0.0,0.0,3.565477754791123e-07,6.398677816254146e-05,6.2416385402661065e-06,0.0,0.0,0.0,0.0,1.0188619963575846e-06,7.940367831325258e-08,0.0005710492981510253,0.0007469054765534037,0.000494017969423456,3.925458612492679e-07,0.0005000100344410768,0.0,0.00021708068480615487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064065830274391e-08,0.00012126824535873351,0.00021670942320046611,0.0047801094224998696,0.004770235378346745,0.02031057106075165,0.017362339329403804,0.0025557644199734404,0.003006516516660513,0.0010874958369299992,0.05308600543063734,0.00896893436970569,0.016898356113652417,0.008154440154440154,0.001085804004730639,0.04910588511504147,0.0011559520916835145,0.0019367988646928468,0.004212517961212706,0.0,0.0,1.5236761967599923e-05,1.1579681401689371e-05,0.0,0.0,0.00027374523680743856,0.0008638852080665164,0.0,0.0,0.004244776578580233,0.00017694417411306734
Trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Repair & Maintenance of Motor Vehicle,0.032745607907225006,0.0361821322354108,0.041228292812185235,0.045034253442344546,0.045482400839631745,0.044029102711843605,0.04347452848450164,0.04689196402310829,0.045558697304896485,0.04686320617778552,0.0471298388009153,0.04291156675067994,0.04497598657058973,0.04623222078624131,0.04696999179825526,0.04671335349355404,0.047132418958079375,0.026657914184388377,0.026146808030313613,0.030106599369379344,0.009168153717812018,0.028173446076956758,0.01896463059253757,0.015340930100701335,5.422184869393122e-05,2.791561110762166e-05,4.940772489778777e-05,0.0004978377808248075,0.00048304234807704114,0.0002343591874127811,0.003955375253549696,0.004443437273386512,0.0,0.0,0.0,0.0,0.0,0.007419861329183398,0.0,0.005144260873753673,0.002719398605771378,0.002631281498916238,0.002474214558009625,0.0028539494809542445,0.0012745789277736662,0.0015720522282822425,0.0008355086008108409,0.0020346590432912125,0.0025429251980416956,0.0020116893768098794,0.012038420728082797,0.014918486276684973,0.002301833390103697,0.002774245018103483,0.0029070008199233084,0.0049984842665339035,0.005938242263657689,0.007474019049271894,0.007538191893392048,0.0072454063172062355,0.0018915111652630613,0.005952081061623424,0.004058419742733816,0.006925779494188766,0.006447229862317742,0.0024619361752948638,0.007950060023066096,0.0015441263788957987,0.0009657752091174455,0.0009083096571360416,0.0007742497196357412,0.0014012026080360606,0.0015957207935564537,0.0013081423140931532,0.0016648935850508183,0.0016456113565006104,0.0015160332834070066,0.0011931247242321335,0.001463494784354886,0.0033606389036321435,0.0015607691707498633,0.0012699088942780363,0.0012215545266476208,0.0004555623601754759,0.00044389731504746057,0.0004499402857028234,0.005034044610396761,0.0018676279479086096,0.0021955451755257213,0.0038140782153834657,0.0038424474203989215,0.0030096319216079124,0.003409037368364548,0.004075818074456926,0.0029785612428370996,0.0020869796045223372,0.00186044298008643,0.0015075980823106132,0.004889537956511292,0.0017209491746103145,0.001894526058089936,0.002117271623658957,0.0061292977053182445,0.004130071366139694,0.004146856840993133,0.0027368681500975645,0.003839751327384756,0.00418809692428296,0.004029550589612585,0.004221327045765025,0.00042995105172641886,0.0020903813808419297,6.4442188718065545e-06,0.0010611051612966723,0.00027926465550001076,0.025024359682255155,0.0010599121189603137,0.0005166701031422173,0.00048257627763768717,5.0848664205591317e-05,0.00021780278844325633,0.003230164662958721,0.0019459459459459458,0.0003058602830227152,0.005278603850367819,0.0001498019547385779,5.6472537091476095e-05,0.0013074870366899605,0.00016942787031990806,0.00012052629816866985,0.0008823663068012554,0.0004523331811285051,0.0029669665129639427,0.0005396837958566354,5.85143164179469e-05,0.0,9.317768629135738e-05,0.00020778064300688273,4.0461517679667055e-05,7.145822416104642e-05
Hotels & Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012877689064808664,0.0006629957638060144,0.0011734334663224596,0.1389347115283198,0.13480565732648342,0.08671289934272901,0.04827586206896552,0.0810841189267585,0.0,0.0,0.0,0.0,0.0,0.3394100237602301,0.0,0.2353162179085786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015658897625617188,0.0,0.0,0.000738555156437431,0.0008918852824543149,0.0,0.04785876275030255,0.006117633370508793,0.0,0.0,0.0,0.0,0.018617905933808767,0.024294694614297802,0.009246119931814328,0.0,0.00624393183568248,0.001484891329337236,0.009342820202368974,0.00984579333282939,0.0008111744222855334,0.0,0.00420188100382517,0.0034852722353255813,0.0037932335244173173,0.012867608054779598,0.010558803312939383
Railway Transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028602025186048718,0.0014725484859270425,0.002606257488358305,0.0003965826389621348,0.00038479644677323616,0.009171966380109297,0.0010141987829614604,0.001446700507614213,0.01110779225628197,0.002344703539538768,0.0023562068297721256,0.002259921986254721,0.002160018937152326,0.00416846142088955,0.0,0.0028900341987380183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007340108262008057,0.004409719701271197,0.0009242732747422076,0.0032341568543993956,0.003905594422360427,0.0037807472455769504,0.00433230619031638,0.007531577857047588,0.0006446613127773244,0.00015444015444015445,0.00031095795440642715,0.0011151979965565815,0.011455721137173767,0.0,0.005979633546636679,0.0,7.700291271887241e-05,0.00019691203328457582,9.914829602514014e-05,0.0016724620152694838,0.00014948471738595196,0.00015875188454260377,0.00021054251518998158,3.69865624973327e-05,0.00011996858554564062,0.00020861848883271683,0.0002586107160114061
Land transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026839815103495953,0.001381822749827272,0.0024456823824404944,0.006990823752768696,0.006783060769183536,0.012133414293779895,0.0014198782961460446,0.0017222625090645392,0.01110779225628197,0.002344703539538768,0.0023562068297721256,0.002259921986254721,0.002160018937152326,0.01877197126540594,0.0,0.01301478734165021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006721236388936789,0.00437570064860951,0.000820773923664304,0.015551350914984939,0.018779939294259806,0.0003500377225118435,0.004322136457475262,0.041632967538161605,0.00034976305267705895,0.002424710424710425,0.05753741690795645,0.004609485052433871,0.02365809296213903,0.03191116660757966,0.002133033459173383,0.0,1.0043858180722488e-05,0.028732389159418014,0.0003012582840763873,0.0031748431476302063,0.02208306953677324,0.00013687261840371928,0.001387881153942928,0.00011238224758804936,0.0011452671156212703,0.0014944894433621546,0.03579376475952606
Air transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018977647042875927,9.77046388766758e-05,0.0001729270371422572,0.0003923636747178568,0.0003807028675522443,7.456883235861216e-05,0.00010141987829614604,0.00044778825235678024,0.0,0.0,0.0,0.0,0.0,0.0005974794703275021,0.0,0.0004142382351524493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026625882911205696,6.803810532337429e-05,0.00028402147505099086,0.0005717846372418821,0.000690491831577534,0.0071129024584202765,1.0169732841118263e-05,0.0001837489322697179,0.00026746586381186865,4.633204633204633e-05,0.0002293952122670364,0.0002602128658632024,0.006054593965930081,0.019580283554883463,0.045958392460306835,0.0,7.030700726505741e-05,0.00017229802912400384,9.533490002417321e-05,0.011338725527250737,0.00013079912771270797,0.00010634340983783393,0.0029556203757947863,3.5564002401281445e-05,0.00011378463783710245,0.0002736630532710656,0.006227073819748331
