Category_ID,Category_Name,Source_ID,Source_Name,Source_Group,Water_m3,WSI_weight,Scarce_m3,Water_pct,Scarce_pct
SERV_003,Road Transport,72,Coal tar products,Petroleum,1642892.9149328955,0.814,1337314.8327553768,0.03187970788672472,0.03147197988251376
SERV_002,Railway Transport,6,Other pulses,Agriculture,1640624.846692137,0.827,1356796.748214397,0.03183569689104428,0.03193046163743143
FOOD_M04,Grain Mill & Bakery,18,Fruits,Agriculture,1627002.7052266742,0.827,1345531.2372224594,0.03157136445235437,0.031665342365125144
SERV_005,Financial Services,66,"Paper, Paper products and newsprint",Manufacturing,1623660.7347976728,0.814,1321659.8381253055,0.03150651479594996,0.03110355977380732
SERV_012,Health & Social Work,69,Rubber products,Manufacturing,1605542.7102063566,0.814,1306911.766107974,0.03115494146685124,0.030756482919152988
UTIL_M01,"Electricity, Heat & Energy",71,Petroleum products,Petroleum,1596428.7720180906,0.814,1299493.0204227257,0.030978088986389082,0.030581892307248566
CHEM_M04,Other Chemicals,8,Rapeseed and mustard,Agriculture,1581143.042566578,0.827,1307605.29620256,0.030681475259882362,0.030772804255498113
SERV_002,Railway Transport,24,Other livestock products,Agriculture,1565457.9871278617,0.827,1294633.7553547416,0.030377112765511402,0.030467535770763957
FOOD_M06,Beverages,8,Rapeseed and mustard,Agriculture,1556111.6367643254,0.827,1286904.3236040971,0.030195750415787783,0.03028563356299562
TEXT_002,Leather Footwear,17,Rubber,Agriculture,1533810.9745648133,0.827,1268461.6759651005,0.02976301460559652,0.02985160963590069
FOOD_M04,Grain Mill & Bakery,114,Electricity,Electricity,1533444.706919665,0.814,1248223.9914326072,0.029755907322200535,0.029375341830538065
TEXT_001,Ready Made Garments,7,Groundnut,Agriculture,1497080.0195583408,0.827,1238085.1761747478,0.029050264489406143,0.02913673788925789
SERV_M03,Support & Travel Agencies,12,Sugarcane,Agriculture,1479453.446481842,0.827,1223508.0002404833,0.02870822758875657,0.028793682853517508
SERV_010,Public Admin & Education,114,Electricity,Electricity,1469661.3830925906,0.814,1196304.3658373686,0.028518216348449785,0.028153480401786612
SERV_012,Health & Social Work,9,Other oil seeds,Agriculture,1409676.6394957127,0.827,1165802.5808629543,0.027354235369442002,0.027435660229914546
FOOD_005,Tobacco Products,20,Other food crops,Agriculture,1384538.9082306141,0.827,1145013.6771067178,0.026866447320457038,0.026946420191016788
WOOD_M03,Printing/Publishing,1,Paddy,Agriculture,1370281.1402124288,0.827,1133222.5029556786,0.026589780791917657,0.026668930114197603
FOOD_005,Tobacco Products,12,Sugarcane,Agriculture,1359683.7511051078,0.827,1124458.462163924,0.026384142514442252,0.026462679716959932
SERV_001,Hotels & Restaurants,72,Coal tar products,Petroleum,1331776.4634861692,0.814,1084066.0412777418,0.025842612284981793,0.02551209618464635
SERV_001,Hotels & Restaurants,24,Other livestock products,Agriculture,1252469.8477431047,0.827,1035792.5640835476,0.024303697776073042,0.024376042156153736
FOOD_M04,Grain Mill & Bakery,71,Petroleum products,Petroleum,1251911.769031173,0.814,1019056.1799913748,0.024292868472378038,0.023982172941101644
TEXT_M01,Textiles,70,Plastic products,Manufacturing,1247876.4009822886,0.814,1015771.3903995829,0.024214563700688696,0.02390486965438182
SERV_003,Road Transport,67,"Publishing, printing and allied activities",Manufacturing,1246284.3624248572,0.814,1014475.4710138337,0.024183670802135175,0.023874371862957766
CHEM_M04,Other Chemicals,17,Rubber,Agriculture,1244351.4624538184,0.827,1029078.6594493078,0.02414616361837969,0.024218039069366346
SERV_003,Road Transport,8,Rapeseed and mustard,Agriculture,1238256.8375358935,0.827,1024038.4046421839,0.024027899755716106,0.024099423172789687
SERV_003,Road Transport,18,Fruits,Agriculture,1232281.4560295404,0.827,1019096.7641364299,0.023911949765791134,0.02398312803661501
FOOD_M02,Processed Fruit/Veg,66,"Paper, Paper products and newsprint",Manufacturing,1220308.7839059685,0.814,993331.3500994584,0.023679624648034695,0.023376772246359197
FOOD_M02,Processed Fruit/Veg,17,Rubber,Agriculture,1212767.670882203,0.827,1002958.8638195818,0.023533292237593786,0.023603343365363436
FOOD_M04,Grain Mill & Bakery,9,Other oil seeds,Agriculture,1208716.0538574797,0.827,999608.1765401356,0.023454672160750655,0.023524489261551505
SERV_004,Air Transport,9,Other oil seeds,Agriculture,1202980.6140416064,0.827,994864.9678124085,0.02334337814744645,0.02341286396135946
WOOD_M03,Printing/Publishing,2,Wheat,Agriculture,1193389.16147944,0.827,986932.8365434968,0.02315725968341757,0.02322619148184595
SERV_006,Real Estate,66,"Paper, Paper products and newsprint",Manufacturing,1164217.1455197788,0.814,947672.7564530999,0.022591187884819022,0.022302256129805423
