Category_ID,Category_Name,Source_ID,Source_Name,Source_Group,Water_m3,Water_pct
FOOD_001,Processed Poultry,10,kapas,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,3,Coarse cereals,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,4,Gram,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,5,Arhar,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,6,Other pulses,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,7,Groundnut,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,8,Rapeseed and mustard,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,9,Other oil seeds,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,11,"jute, hemp and mesta",Agriculture,0.0,0.0
FOOD_001,Processed Poultry,1,Paddy,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,12,Sugarcane,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,13,Coconut,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,14,Tobacco,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,15,Tea,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,16,Coffee,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,17,Rubber,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,18,Fruits,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,2,Wheat,Agriculture,0.0,0.0
MIN_M03,Non-Metallic Minerals,140,"Recreation, entertainment and radio & TV broadcasting  and other services",Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,121,Land transport,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,130,Real estate services,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,123,Water Transport,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,124,Supportive and Auxiliary transport activities,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,125,Storage and warehousing,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,126,Communication services,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,127,Financial services,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,128,Insurance services,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,129,Ownership of dwellings,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,131,Renting of machinery & equipment,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,139,"Community, social and personal services",Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,132,Research & Development Services,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,133,Legal services,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,134,Other Business services,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,135,Computer related services,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,136,Public administration and defence,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,137,Education services,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,138,Human health and social care services,Services,0.0,0.0
FOOD_001,Processed Poultry,19,Vegetables,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,20,Other food crops,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,21,Milk,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,49,Bread & Bakery products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,42,Processed other meat & meat products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,43,Processed fish & fish products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,44,Processed fruits & Processed Vegetables,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,45,Dairy products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,46,Edible Oils and Fats,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,47,"Grain Mill products, starch and starch products",Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,48,Sugar,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,50,Miscellaneous food products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,22,Wool,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,51,Alcoholic beverages,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,52,Non alcoholic beverages,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,53,Tea processed,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,54,Coffee processed,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,55,Tobacco Products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,56,Cotton Yarn and Cotton Textiles,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,57,Synthetic yarn and synthetic  textiles,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,41,Processed poultry meat & poultry meat products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,40,Other non metallic minerals,Mining,0.0,0.0
FOOD_001,Processed Poultry,39,Mica,Mining,0.0,0.0
FOOD_001,Processed Poultry,38,Limestone,Mining,0.0,0.0
FOOD_001,Processed Poultry,23,Egg and poultry,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,24,Other livestock products,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,25,Industry Wood,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,26,Firewood,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,27,Other forestry products,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,28,Inland Fish,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,29,Marine Fish,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,30,Coal and Lignite,Mining,0.0,0.0
FOOD_001,Processed Poultry,31,Natural Gas,Mining,0.0,0.0
FOOD_001,Processed Poultry,32,Crude petroleum,Mining,0.0,0.0
FOOD_001,Processed Poultry,33,Iron ore,Mining,0.0,0.0
FOOD_001,Processed Poultry,34,Manganese ore,Mining,0.0,0.0
FOOD_001,Processed Poultry,35,Bauxite,Mining,0.0,0.0
FOOD_001,Processed Poultry,36,Copper ore,Mining,0.0,0.0
FOOD_001,Processed Poultry,37,Other Metallic minerals,Mining,0.0,0.0
MIN_M03,Non-Metallic Minerals,122,Air transport,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,120,Railway Transport,Services,0.0,0.0
FOOD_001,Processed Poultry,59,Silk yarn and silk textiles,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,71,Petroleum products,Petroleum,0.0,0.0
MIN_M03,Non-Metallic Minerals,64,Leather and leather products except footwear,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,65,Wood and wood products except furniture,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,66,"Paper, Paper products and newsprint",Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,67,"Publishing, printing and allied activities",Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,68,Furniture & Fixtures,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,69,Rubber products,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,70,Plastic products,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,72,Coal tar products,Petroleum,0.0,0.0
MIN_M03,Non-Metallic Minerals,62,Misc. textile products,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,73,Inorganic chemicals,Petroleum,0.0,0.0
MIN_M03,Non-Metallic Minerals,74,Organic chemicals,Petroleum,0.0,0.0
MIN_M03,Non-Metallic Minerals,75,Fertilizers,Petroleum,0.0,0.0
MIN_M03,Non-Metallic Minerals,76,Pesticides,Petroleum,0.0,0.0
MIN_M03,Non-Metallic Minerals,77,"Paints, varnishes and lacquers",Petroleum,0.0,0.0
MIN_M03,Non-Metallic Minerals,78,Drugs and medicine,Petroleum,0.0,0.0
MIN_M03,Non-Metallic Minerals,79,"Soaps, cosmetics and glycerin",Petroleum,0.0,0.0
MIN_M03,Non-Metallic Minerals,63,Leather footwear,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,61,Ready made garments,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,119,Hotels & Restaurant,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,51,Alcoholic beverages,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,44,Processed fruits & Processed Vegetables,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,45,Dairy products,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,46,Edible Oils and Fats,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,47,"Grain Mill products, starch and starch products",Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,48,Sugar,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,49,Bread & Bakery products,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,50,Miscellaneous food products,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,52,Non alcoholic beverages,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,60,Carpet weaving,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,53,Tea processed,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,54,Coffee processed,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,55,Tobacco Products,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,56,Cotton Yarn and Cotton Textiles,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,57,Synthetic yarn and synthetic  textiles,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,58,Wool yarn and woolen textiles,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,59,Silk yarn and silk textiles,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,80,"Synthetic fibres, resin",Petroleum,0.0,0.0
MIN_M03,Non-Metallic Minerals,81,Other chemicals and chemical products,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,82,Cement,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,110,Other transport equipment,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,103,Watches and clocks,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,104,Ships and boats,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,105,Rail equipment,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,106,Motor vehicles,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,107,Motor cycles and scooters,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,108,"Bicycles, cycle-rickshaw",Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,109,Aircrafts & Spacecrafts,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,111,Gems & jewellery,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,83,Non metallic mineral products,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,112,Miscellaneous manufacturing,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,113,Construction and construction services,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,114,Electricity,Electricity,0.0,0.0
MIN_M03,Non-Metallic Minerals,115,Gas,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,116,Water Supply,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,117,Trade,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,102,"Medical precision, optical instrument",Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,101,Electronic equipment including T.V,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,100,Other electrical machinery,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,99,Communication equipment,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,84,Iron and steel Ferro alloys,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,85,Iron and steel casting and forging,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,86,Iron and steel foundries,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,87,Non ferrous basic metals (including alloys),Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,88,"Hand tools, hardware",Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,89,Miscellaneous metal products,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,90,Tractors and  other agricultural implements,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,91,Industrial machinery for food and textile industry,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,92,Industrial machinery (except food and textile),Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,93,Machine tools,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,94,Other non electrical machinery,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,95,Electrical industrial machinery,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,96,"Electrical cables, wires",Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,97,Batteries,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,98,Electrical appliances,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,58,Wool yarn and woolen textiles,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,60,Carpet weaving,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,77,"Paints, varnishes and lacquers",Petroleum,0.0,0.0
FOOD_002,Processed Fish,28,Inland Fish,Agriculture,0.0,0.0
FOOD_002,Processed Fish,21,Milk,Agriculture,0.0,0.0
FOOD_002,Processed Fish,22,Wool,Agriculture,0.0,0.0
FOOD_002,Processed Fish,23,Egg and poultry,Agriculture,0.0,0.0
FOOD_002,Processed Fish,24,Other livestock products,Agriculture,0.0,0.0
FOOD_002,Processed Fish,25,Industry Wood,Agriculture,0.0,0.0
FOOD_002,Processed Fish,26,Firewood,Agriculture,0.0,0.0
FOOD_002,Processed Fish,27,Other forestry products,Agriculture,0.0,0.0
FOOD_002,Processed Fish,29,Marine Fish,Agriculture,0.0,0.0
FOOD_002,Processed Fish,19,Vegetables,Agriculture,0.0,0.0
FOOD_002,Processed Fish,30,Coal and Lignite,Mining,0.0,0.0
FOOD_002,Processed Fish,31,Natural Gas,Mining,0.0,0.0
FOOD_002,Processed Fish,32,Crude petroleum,Mining,0.0,0.0
FOOD_002,Processed Fish,33,Iron ore,Mining,0.0,0.0
FOOD_002,Processed Fish,34,Manganese ore,Mining,0.0,0.0
FOOD_002,Processed Fish,35,Bauxite,Mining,0.0,0.0
FOOD_002,Processed Fish,36,Copper ore,Mining,0.0,0.0
FOOD_002,Processed Fish,20,Other food crops,Agriculture,0.0,0.0
FOOD_002,Processed Fish,18,Fruits,Agriculture,0.0,0.0
FOOD_001,Processed Poultry,139,"Community, social and personal services",Services,0.0,0.0
FOOD_002,Processed Fish,8,Rapeseed and mustard,Agriculture,0.0,0.0
FOOD_002,Processed Fish,1,Paddy,Agriculture,0.0,0.0
FOOD_002,Processed Fish,2,Wheat,Agriculture,0.0,0.0
FOOD_002,Processed Fish,3,Coarse cereals,Agriculture,0.0,0.0
FOOD_002,Processed Fish,4,Gram,Agriculture,0.0,0.0
FOOD_002,Processed Fish,5,Arhar,Agriculture,0.0,0.0
FOOD_002,Processed Fish,6,Other pulses,Agriculture,0.0,0.0
FOOD_002,Processed Fish,7,Groundnut,Agriculture,0.0,0.0
FOOD_002,Processed Fish,9,Other oil seeds,Agriculture,0.0,0.0
FOOD_002,Processed Fish,17,Rubber,Agriculture,0.0,0.0
FOOD_002,Processed Fish,10,kapas,Agriculture,0.0,0.0
FOOD_002,Processed Fish,11,"jute, hemp and mesta",Agriculture,0.0,0.0
FOOD_002,Processed Fish,12,Sugarcane,Agriculture,0.0,0.0
FOOD_002,Processed Fish,13,Coconut,Agriculture,0.0,0.0
FOOD_002,Processed Fish,14,Tobacco,Agriculture,0.0,0.0
FOOD_002,Processed Fish,15,Tea,Agriculture,0.0,0.0
FOOD_002,Processed Fish,16,Coffee,Agriculture,0.0,0.0
FOOD_002,Processed Fish,37,Other Metallic minerals,Mining,0.0,0.0
FOOD_002,Processed Fish,38,Limestone,Mining,0.0,0.0
FOOD_002,Processed Fish,39,Mica,Mining,0.0,0.0
FOOD_002,Processed Fish,67,"Publishing, printing and allied activities",Manufacturing,0.0,0.0
FOOD_002,Processed Fish,60,Carpet weaving,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,61,Ready made garments,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,62,Misc. textile products,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,63,Leather footwear,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,64,Leather and leather products except footwear,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,65,Wood and wood products except furniture,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,66,"Paper, Paper products and newsprint",Manufacturing,0.0,0.0
FOOD_002,Processed Fish,68,Furniture & Fixtures,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,40,Other non metallic minerals,Mining,0.0,0.0
FOOD_002,Processed Fish,69,Rubber products,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,70,Plastic products,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,71,Petroleum products,Petroleum,0.0,0.0
FOOD_002,Processed Fish,72,Coal tar products,Petroleum,0.0,0.0
FOOD_002,Processed Fish,73,Inorganic chemicals,Petroleum,0.0,0.0
FOOD_002,Processed Fish,74,Organic chemicals,Petroleum,0.0,0.0
FOOD_002,Processed Fish,75,Fertilizers,Petroleum,0.0,0.0
FOOD_002,Processed Fish,59,Silk yarn and silk textiles,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,58,Wool yarn and woolen textiles,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,57,Synthetic yarn and synthetic  textiles,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,56,Cotton Yarn and Cotton Textiles,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,41,Processed poultry meat & poultry meat products,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,42,Processed other meat & meat products,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,43,Processed fish & fish products,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,44,Processed fruits & Processed Vegetables,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,45,Dairy products,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,46,Edible Oils and Fats,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,47,"Grain Mill products, starch and starch products",Manufacturing,0.0,0.0
FOOD_002,Processed Fish,48,Sugar,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,49,Bread & Bakery products,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,50,Miscellaneous food products,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,51,Alcoholic beverages,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,52,Non alcoholic beverages,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,53,Tea processed,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,54,Coffee processed,Manufacturing,0.0,0.0
FOOD_002,Processed Fish,55,Tobacco Products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,140,"Recreation, entertainment and radio & TV broadcasting  and other services",Services,0.0,0.0
FOOD_001,Processed Poultry,138,Human health and social care services,Services,0.0,0.0
FOOD_001,Processed Poultry,61,Ready made garments,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,89,Miscellaneous metal products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,82,Cement,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,83,Non metallic mineral products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,84,Iron and steel Ferro alloys,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,85,Iron and steel casting and forging,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,86,Iron and steel foundries,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,87,Non ferrous basic metals (including alloys),Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,88,"Hand tools, hardware",Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,90,Tractors and  other agricultural implements,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,80,"Synthetic fibres, resin",Petroleum,0.0,0.0
FOOD_001,Processed Poultry,91,Industrial machinery for food and textile industry,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,92,Industrial machinery (except food and textile),Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,93,Machine tools,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,94,Other non electrical machinery,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,95,Electrical industrial machinery,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,96,"Electrical cables, wires",Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,97,Batteries,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,81,Other chemicals and chemical products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,79,"Soaps, cosmetics and glycerin",Petroleum,0.0,0.0
FOOD_001,Processed Poultry,137,Education services,Services,0.0,0.0
FOOD_001,Processed Poultry,69,Rubber products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,62,Misc. textile products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,63,Leather footwear,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,64,Leather and leather products except footwear,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,65,Wood and wood products except furniture,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,66,"Paper, Paper products and newsprint",Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,67,"Publishing, printing and allied activities",Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,68,Furniture & Fixtures,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,70,Plastic products,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,78,Drugs and medicine,Petroleum,0.0,0.0
FOOD_001,Processed Poultry,71,Petroleum products,Petroleum,0.0,0.0
FOOD_001,Processed Poultry,72,Coal tar products,Petroleum,0.0,0.0
FOOD_001,Processed Poultry,73,Inorganic chemicals,Petroleum,0.0,0.0
FOOD_001,Processed Poultry,74,Organic chemicals,Petroleum,0.0,0.0
FOOD_001,Processed Poultry,75,Fertilizers,Petroleum,0.0,0.0
FOOD_001,Processed Poultry,76,Pesticides,Petroleum,0.0,0.0
FOOD_001,Processed Poultry,77,"Paints, varnishes and lacquers",Petroleum,0.0,0.0
FOOD_001,Processed Poultry,98,Electrical appliances,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,99,Communication equipment,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,100,Other electrical machinery,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,128,Insurance services,Services,0.0,0.0
FOOD_001,Processed Poultry,121,Land transport,Services,0.0,0.0
FOOD_001,Processed Poultry,122,Air transport,Services,0.0,0.0
FOOD_001,Processed Poultry,123,Water Transport,Services,0.0,0.0
FOOD_001,Processed Poultry,124,Supportive and Auxiliary transport activities,Services,0.0,0.0
FOOD_001,Processed Poultry,125,Storage and warehousing,Services,0.0,0.0
FOOD_001,Processed Poultry,126,Communication services,Services,0.0,0.0
FOOD_001,Processed Poultry,127,Financial services,Services,0.0,0.0
FOOD_001,Processed Poultry,129,Ownership of dwellings,Services,0.0,0.0
FOOD_001,Processed Poultry,101,Electronic equipment including T.V,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,130,Real estate services,Services,0.0,0.0
FOOD_001,Processed Poultry,131,Renting of machinery & equipment,Services,0.0,0.0
FOOD_001,Processed Poultry,132,Research & Development Services,Services,0.0,0.0
FOOD_001,Processed Poultry,133,Legal services,Services,0.0,0.0
FOOD_001,Processed Poultry,134,Other Business services,Services,0.0,0.0
FOOD_001,Processed Poultry,135,Computer related services,Services,0.0,0.0
FOOD_001,Processed Poultry,136,Public administration and defence,Services,0.0,0.0
FOOD_001,Processed Poultry,120,Railway Transport,Services,0.0,0.0
FOOD_001,Processed Poultry,119,Hotels & Restaurant,Services,0.0,0.0
FOOD_001,Processed Poultry,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0
FOOD_001,Processed Poultry,117,Trade,Services,0.0,0.0
FOOD_001,Processed Poultry,102,"Medical precision, optical instrument",Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,103,Watches and clocks,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,104,Ships and boats,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,105,Rail equipment,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,106,Motor vehicles,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,107,Motor cycles and scooters,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,108,"Bicycles, cycle-rickshaw",Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,109,Aircrafts & Spacecrafts,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,110,Other transport equipment,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,111,Gems & jewellery,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,112,Miscellaneous manufacturing,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,113,Construction and construction services,Manufacturing,0.0,0.0
FOOD_001,Processed Poultry,114,Electricity,Electricity,0.0,0.0
FOOD_001,Processed Poultry,115,Gas,Services,0.0,0.0
FOOD_001,Processed Poultry,116,Water Supply,Services,0.0,0.0
MIN_M03,Non-Metallic Minerals,43,Processed fish & fish products,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,42,Processed other meat & meat products,Manufacturing,0.0,0.0
MIN_M03,Non-Metallic Minerals,41,Processed poultry meat & poultry meat products,Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,115,Gas,Services,0.0,0.0
MIN_M01,Coal & Lignite,108,"Bicycles, cycle-rickshaw",Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,109,Aircrafts & Spacecrafts,Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,110,Other transport equipment,Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,111,Gems & jewellery,Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,112,Miscellaneous manufacturing,Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,113,Construction and construction services,Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,114,Electricity,Electricity,0.0,0.0
MIN_M01,Coal & Lignite,116,Water Supply,Services,0.0,0.0
MIN_M01,Coal & Lignite,106,Motor vehicles,Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,117,Trade,Services,0.0,0.0
MIN_M01,Coal & Lignite,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0
MIN_M01,Coal & Lignite,119,Hotels & Restaurant,Services,0.0,0.0
MIN_M01,Coal & Lignite,120,Railway Transport,Services,0.0,0.0
MIN_M01,Coal & Lignite,121,Land transport,Services,0.0,0.0
MIN_M01,Coal & Lignite,122,Air transport,Services,0.0,0.0
MIN_M01,Coal & Lignite,123,Water Transport,Services,0.0,0.0
MIN_M01,Coal & Lignite,107,Motor cycles and scooters,Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,105,Rail equipment,Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,86,Iron and steel foundries,Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,95,Electrical industrial machinery,Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,88,"Hand tools, hardware",Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,89,Miscellaneous metal products,Manufacturing,0.0,0.0
MIN_M01,Coal & Lignite,90,Tractors and  other agricultural implements,Manufacturing,0.0,0.0
