,IN,IN.1,IN.2,IN.3,IN.4,IN.5,IN.6,IN.7,IN.8,IN.9,IN.10,IN.11,IN.12,IN.13,IN.14,IN.15,IN.16,IN.17,IN.18,IN.19,IN.20,IN.21,IN.22,IN.23,IN.24,IN.25,IN.26,IN.27,IN.28,IN.29,IN.30,IN.31,IN.32,IN.33,IN.34,IN.35,IN.36,IN.37,IN.38,IN.39,IN.40,IN.41,IN.42,IN.43,IN.44,IN.45,IN.46,IN.47,IN.48,IN.49,IN.50,IN.51,IN.52,IN.53,IN.54,IN.55,IN.56,IN.57,IN.58,IN.59,IN.60,IN.61,IN.62,IN.63,IN.64,IN.65,IN.66,IN.67,IN.68,IN.69,IN.70,IN.71,IN.72,IN.73,IN.74,IN.75,IN.76,IN.77,IN.78,IN.79,IN.80,IN.81,IN.82,IN.83,IN.84,IN.85,IN.86,IN.87,IN.88,IN.89,IN.90,IN.91,IN.92,IN.93,IN.94,IN.95,IN.96,IN.97,IN.98,IN.99,IN.100,IN.101,IN.102,IN.103,IN.104,IN.105,IN.106,IN.107,IN.108,IN.109,IN.110,IN.111,IN.112,IN.113,IN.114,IN.115,IN.116,IN.117,IN.118,IN.119,IN.120,IN.121,IN.122,IN.123,IN.124,IN.125,IN.126,IN.127,IN.128,IN.129,IN.130,IN.131,IN.132,IN.133,IN.134,IN.135,IN.136,IN.137,IN.138,IN.139,IN.140,IN.141,IN.142,IN.143,IN.144,IN.145,IN.146,IN.147,IN.148,IN.149,IN.150,IN.151,IN.152,IN.153,IN.154,IN.155,IN.156,IN.157,IN.158,IN.159,IN.160,IN.161,IN.162
IN.20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,29.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.238,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0128190815348,3.40964492885e-06,2.44507990841e-06,1.88870680809e-08,5.98001356815e-07,0.0,0.0,0,0,0.0,0.0,1.18812039582e-08,0.0,0.0,0.0,4.25267275553e-08,7.83927038389e-08,1.031200439e-07,0.0369271701579,1.073105206e-08,1.25648056366e-06,0.0,0.0,1.15148790399e-05,5.65366921748e-05,5.43628962054e-07,5.58900006683e-07,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.031898932381,0,0.00017111434562,0.141172870775,0.0016658075688,0.0,0.0,0,0.000212522244081,0.0216870896418,1.02678680959,0,0.0232303220792,0.0,0.00872786436046,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,54.7547819552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.618700394705,0.0,0.0124281993992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84033872975e-06,0.0,0.0,0.0,1.48084941336e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.22,0,0,0.0,0.00600378221689,0.0148452047569,0.939088818616,0.0887134121223,0.600975841677,0.000590613155937,0.507045476107,0.0212890519357,0.00448388524203,0.00544189789738,0.017871756516,0.0,0.0242462119352,0.0306570971174,0,0,0.0986442218245,0.0377994599334,6.22306931698,221.284110419,184.297300534,0.0,0.00024544188305,0.0415643443606,0.00891325155305,0,0,0.452783949371,0.000555666144285,0.100483927702,0.000129722137087,0.00689532066496,0.00656657851222,0.0865410665521,0.00189620638034,0.0460577184626,0.501103016507,0.00618252263811,0.0527107461378,0.0091314110698,0.0832672341466,0.0382961259295,0.0764785909179,0.265751735968,0.000116115845385,0.160598505743,0.0145215328007,0.00767586546914,0.272132521368,0,0.0787035533954,0,0.0732878773178,0.405336350704,0.0,1063.18133952,0,35.6479489617,0,0.477180100779,49.7281760353,96.5780118374,55.8403875897,0.735354843584,0,3.49063053383,0.00411935500552,2.21731215322,0,0.392597568445,0.959002671181,0.359763537935,0.0819350863031,0,0.106765576268,0,0.0285508750653,0,0.0418409890388,0,0.0244276613994,0,0.0495842172111,0.86419639207,6.00304387373,0.0,0.000337163752298,0.0844611169444,0,0.194548010955,0.00422948508609,9.72040085252,0.0981445512767,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,58.1565640062,0.00663752607083,1.70646367936,0,0.0221994931687,0.0001644938248,0.190272578053,2.81609030439e-05,0.507131713985,1.72805787031,1.80388672548,0.525956376108,2.54237641532,2.3586323619,1.04437494274,4.44219291144,5.05242155081,0.0,0.0,0.0,0.00228129418452,0.00128446513168,0.0,2.63226344382,0.0185446288235,1.16091716446,0.244103281773,1.41288299695,0.00203161156407,0.00302116698915,0.00236221489621,0.0569923362947,0.000425095562988,0.00435765914001,0.00656883425239,0,0,0,0.0327901086375,0,0.0326144719767,0.0512324604775,0.0571106545444,0.0289812141213,0.0070004542343,0.0505224089373,0.00576126004231,0.0088323605841,0.0194943626077,0.29645863035,0.0651555357781
IN.23,0,0,0.0,0.102594510267,0.224319609361,0.378751917821,0.0591534798232,0.000934190536875,1.95697937773e-06,0.00071212306847,0.00654867460181,0.0250393444514,0.0413537051727,0.0173030325555,0.00295228999531,0.152704385232,0.000814639147149,0,0,0.0,0.0,0.614831008143,47.9444142816,39.5473219704,0.0,6.6703689658e-05,0.0,0.0,0,0,0.0,0.0,7.90560130809e-05,0.0,0.0,0.0,0.0370149142919,0.10434335733,0.0687606391185,0.000302654694143,0.0135967764619,0.146292431519,0.000491888300849,0.000129726471887,0.599752696972,0.645868630722,0.00500375218131,0.0208357807438,0.0,0.0,0.0,15.8178342204,0,0.123452005771,0,0.258502167252,0.0,1.85962854811e-05,10.2043458973,0,20.643736875,0,0.0224225295145,14.1046294914,2.16265133297,0.0,10.3658156724,0,8.00098672775,6.14740548067,87.1027841091,0,5.95241907945,9.03936413431,3.82370088484,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.427379871517,0.0,0.0,0.0,0.000891820059101,0.000389093477096,0,0.0,0.0,2.74271902408,0.0,0,0.0,152.617990347,0.0,0.0,0.0,0.0,0.0,0.228056323341,0,0,0,0,0.0,0.0,0.0,165.791711483,0.0,31.0243968572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021999999935,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.24,0,0,0.0,2.60036084274e-05,6.42972683944e-05,0.00404804174594,0.000380425357039,0.00259554643307,0.0,0.00218119419561,9.22069372877e-05,1.77940775806e-05,2.3569883713e-05,7.09376515612e-05,0.0,0.000104863113533,0.000132781295352,0,0,0.000426723556911,7.06699389687e-05,0.159330492811,0.000903996757243,0.000537060787454,1.94113903949,3.94163300481e-05,0.0017853482843,0.0276142594851,0,0,0.0714205197821,0.0131612760842,0.00172696996081,0.0341075471958,0.0281120509864,0.105319436395,0.000346318991887,5.98123262944e-06,0.000195899738676,0.000160754492427,2.87676102933e-06,4.95423497593e-05,0.0,0.000290042078954,0.000112776649353,2.89717884678e-05,0.00019518653517,0.0,9.66673214732e-05,7.21402806366e-08,0.0,0.00114612960195,0,8.94230095592e-06,0,1.98365369847e-07,0.00110073679215,1.2184123414e-05,6.53455020891,0,0.0404147094533,0,0.000653927118779,0.00439628763475,0.0211377945213,0.00367504562018,0.00302422320532,0,0.00869758581059,1.32729378396e-05,7.17508950167e-06,0,0.00151985125249,0.00189121724837,0.000184399551608,0.000264207153058,0,0.000401063639754,0,0.000101544000242,0,0.000100653955722,0,0.000102752748476,0,0.000200790788435,0.000178519953173,0.00208260123604,0.0,2.48625457394e-06,3.03035868241e-05,0,0.000804384245308,3.97332743011e-06,0.0290798207387,4.51145104451e-07,0,0.0,0.0,0.0,0.0,0.0,0.00355981228129,0.0,0.0,0,0,0,0,0.0,0.0,0.00362247101596,0.00203166952743,1.9256319186e-06,3.64271065712,0,5.36985213814e-08,5.31099767833e-08,1.35538554505e-06,8.0525266141e-06,0.000128927715674,0.00296805612433,2.10909353482e-05,0.00551331409384,0.000134006214197,0.000137150856583,0.000383530628978,0.000454174422428,0.00473588315069,7.08183983602e-07,0.0,0.0,1.46363163453e-05,1.02411590792e-07,0.0,5.17580521367e-08,8.14593099828e-06,0.00483759805457,0.00105736234622,0.00602331176127,0.0,0.0,5.95538201829e-08,1.67257101983e-06,0.0,1.16363469523e-07,1.82163340049e-07,0,0,0,9.56313776463e-07,0,6.81834309946e-06,1.00634524083e-05,1.54055506279e-06,7.9341757722e-07,1.57309869023e-07,1.43871660736e-06,1.48601460529e-07,2.34876062185e-07,6.49915300457e-05,0.00118383747288,0.000138380018452
IN.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.3578590384e-07,0.0,0.0,0,0,0.0,0.0,3.30397063853e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.52795147108e-06,4.22433973469e-08,8.67795840612e-07,0,0,5.1840647018e-07,5.81448084996e-08,4.29895392376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.6910371289e-05,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.00982758866145,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0306106597226,0.000946237783212,0.0,0.0,0.0,0.000395046388479,0.0,0.0,0,0,0,0,0.0,0.0,0.038813204962,0.00124574800769,0.0,0.275181190576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25572106592e-05,0.0,0.0,0.00170327129253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00849243446153,0.0,0.0,0.0,4.04016396706e-07,0.0,3.25205112429,0,0,1.69598104705,0.182561315861,0.000470810492656,0.0035549160242,0.0129303340691,0.00121174887471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,6.60157574325e-06,0.0,0.0,0.0,0,0.0486402436584,0.724702750827,0.103245191319,0,0.104452410645,0.0,0.0,0.0,0,0.0,0,0.0,0,0.521284449426,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.07239067961e-08,0.0,0,0.0,0.488398616877,0.0,0.0,0.0,0.166269870512,6.10074430039e-07,0.0,0,0,0,0,0.0,0.0,0.0,0.644106606861,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00992920444283,0.0,0.0,0.0528366745487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00526780179891,0.0,0.0,0.0,7.98587132317e-06,0.0,0.0,0,0,1.03629003031,0.111651586535,0.000322334524924,0.00217410077165,0.00788089864788,0.000740478677985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0585026314777,0.0,0.0,0,0.125914623114,0.0,0.0,0.00106297338027,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.87927686315e-08,0.0,0,0.0,0.297430375572,0.0,0.0,0.0,0.101693320234,2.57335511659e-07,0.000597359565703,0,0,0,0,0.0,0.0,0.0,0.392241438667,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00606873325508,0.0,0.0,0.032184478994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.000745710575979,0.0,0.0,0.0,5.15074484334e-08,0.0,0.172648974009,0,0,0.101639997652,0.0113517781403,4.88496903744e-05,0.000222972101169,0.00069870718413,7.35079895152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,5.26073617034e-08,7.44696536172e-05,0.0,0.0,0.0,0,0.00592820452072,0.0,0.0,0,0.0139989799825,0.0,0.0,0.0,0,0.0,0,0.497732897105,0,0.0,0,0.0,0,0.000115844131938,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.8092009839,0.0561059239094,0.0,0.0,0.0,0.02291903772,1.37515020806e-08,0.0,0,0,0,0,0.0,0.0,0.0200073348219,0.0738793654537,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00100114951625,0.0,0.0,0.00720499315853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00462445914866,0.0,0.0,0.0,3.13361890676e-07,0.0,0.795362697436,0,0,0.498749533866,0.0567151308764,0.000334262388241,0.00111878895014,0.00324988532134,0.00036290688063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.9297718327e-05,0,7.52908060149e-08,5.25762357352e-05,1.42054713565e-05,0.0,0.0,0,0.0146656429342,0.0418692648371,0.0,0,0.0363363140352,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.526306040392,0,0.00770795349596,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0530752431e-08,0.0,0,0.0,0.196399161427,0.0,0.0,0.0,0.0881126490609,4.9724393176e-07,0.000384671438333,0,0,0,0,0.0,0.0,0.0,0.258394458568,0.0,29.5218691126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00476895078294,0.0,0.0,0.0312213347028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.33,0,0,0.0,1.05075208591e-05,2.62227182616e-05,0.00016065996809,0.0,0.0,0.0,6.5196366024e-08,7.96989790804e-07,3.02039697794e-06,9.84902269251e-06,0.0,0.0,2.09319762755e-05,0.0,0,0,0.0,0.0,1.09430083092e-06,0.137567027694,0.0671060108363,0.000292263648099,0.000131275161162,0.0,0.0,0,0,0.0,0.0,5.93440340951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074357814445,0,2.05394712741e-05,0,2.52871787018e-05,0.0,0.0,6.702773492e-06,0,0.0,0,1.13766309439e-07,0.000173053321507,0.0,0.0,0.0,0,0.00141900198916,0.000999039404272,0.824219747705,0,0.0286276869646,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.000400151460022,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.022100892078,0.000895855734201,0.0,0.0,0.0,0.000135582545963,2.56002903989e-07,0.0217248872185,0,0,0,0,0.0,0.0,0.034793744787,0.00121605186106,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58585694642e-05,3.21795138952e-08,0.0,0.0,7.12552138871e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0787992167753,0.000340132970883,0.0,0.00149779345429,0,0,0.000319274144586,3.6433007351e-05,1.51133349135e-05,0.764068991464,5.55735941816,0.338840585501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023325938414,0,0.0,0,0.0,0.0,0.0,0.0,0,1.17945168551e-07,0,0.0,0.0,9.57176144295e-07,0.0,2.51200599484,0,2.8926825895,2.16353333294,27.8408305194,0,0.0269293675976,0.000645984428339,0.0,5.31161216298e-07,0,0.000166939865296,0,0.000265266934708,0,0.000525121225675,0,2.49933276149e-05,0,6.36267164013e-05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.678458625399,2.08792445647e-06,0.0134188295154,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219213010918,0.000219372598225,0.0,0.0,0.0537415902297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.35,0,0,0.0,0.00105253703009,0.00231196355828,0.0127581106988,0.000285440095641,2.74120665426e-06,0.0,4.19606398919e-06,5.10409627762e-05,0.000313292517736,0.000960797833188,1.53203402119e-05,1.77052672388e-06,0.00175837174167,0.0,0,0,0.0,0.0,0.0,0.300015847156,0.107726185817,0.000398261453177,9.26785693729e-05,0.0,0.0,0,0,0.0,0.0,1.84445889026e-06,0.000771125765363,0.00380548616514,0.000286242898292,4.03859128263e-07,1.25139180751e-06,1.22063422887e-06,0.0,5.02196704991e-08,2.45012569218e-05,0.0,0.0,0.000266696376538,0.00130543432668,5.04716468842e-06,0.0,0.0,0.0,0.0,0.0263767075548,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0951706492989,0,0.0382089918168,0.0389801337378,0.0473079135237,0,0.0390855593383,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.00108972701239,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000703657743645,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0531085064828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638705135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131247202583,0.146814246067,0.160508035055,0.00284588976537,2.66405673632e-05,0.101632050898,0.000234547225664,0,0,0.00852890948052,0.000101823161247,6.56638680088e-05,0.0223970117848,0.0116344815579,2.16202729961e-05,5.73594537593e-08,0.0,6.03738441408e-05,0,0,1.36932984571e-05,1.18910139814e-06,4.20872392873e-08,2.19113786882e-05,0.000144237938665,1.37982086022e-05,0.0185462763395,0.0064720444109,0.00973155507446,0.00293005857862,0.0,0.0681855087268,0.0,0.0,27.9469591178,0.475636095,0.0463982669072,1.68904896963e-05,0.00676049242299,0.00722835741936,0.0178581783027,4.21690091406,0,0.0,0,0.0194590453607,0.00670870701805,0.0,0.00343907736706,0,0.00989996638768,0,1.89949613225e-07,0.000665124215793,0.00349917930508,0.000799874751259,0.000253100432215,0,0.00212633151925,0.00520465105232,0.0,0,0.00246385088369,0.0210097336892,0.00735037565428,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00781553130425,0.00764964131878,0.0,0.0,0.0,0,0.0258540036053,0.00592760801299,0.129474388579,0.0,0,0.00424941418417,0.000140114580154,0.0,0.0,0.0,3.59514837274e-05,3.29308862826e-08,0.000526110713391,0,0,0,0,0.0,0.0,0.00570890502391,0.000185173343489,0.00134779017944,0.039475538179,0,0.0,0.463676498961,0.174109604908,0.127165851904,1.3419678716,0.019797756585,0.112350371258,0.000346537093639,0.00284964101458,0.00345875174114,0.0076965188684,0.112523952803,0.0709515884641,0.0244587126644,0.00159826095708,0.000451077892909,0.0451485367999,0.00696653975505,0.2368863573,13.5016687291,0.475477794086,0.107314595638,0.447050267682,1.14488094893,5.53230339035e-07,4.13431968861e-07,1.83471143926e-08,0.0103553127349,6.72819469084e-08,6.63210337056e-08,0.00175103532401,0,0,0,0.000555459116334,0,0.00708968103381,0.0107416473365,0.0113665123419,0.00694556991517,0.000207825265316,0.00250330475944,0.000856128563604,0.00111847923472,4.10388438461,0.473922552504,0.21904309341
