,IN,IN.1,IN.2,IN.3,IN.4,IN.5,IN.6,IN.7,IN.8,IN.9,IN.10,IN.11,IN.12,IN.13,IN.14,IN.15,IN.16,IN.17,IN.18,IN.19,IN.20,IN.21,IN.22,IN.23,IN.24,IN.25,IN.26,IN.27,IN.28,IN.29,IN.30,IN.31,IN.32,IN.33,IN.34,IN.35,IN.36,IN.37,IN.38,IN.39,IN.40,IN.41,IN.42,IN.43,IN.44,IN.45,IN.46,IN.47,IN.48,IN.49,IN.50,IN.51,IN.52,IN.53,IN.54,IN.55,IN.56,IN.57,IN.58,IN.59,IN.60,IN.61,IN.62,IN.63,IN.64,IN.65,IN.66,IN.67,IN.68,IN.69,IN.70,IN.71,IN.72,IN.73,IN.74,IN.75,IN.76,IN.77,IN.78,IN.79,IN.80,IN.81,IN.82,IN.83,IN.84,IN.85,IN.86,IN.87,IN.88,IN.89,IN.90,IN.91,IN.92,IN.93,IN.94,IN.95,IN.96,IN.97,IN.98,IN.99,IN.100,IN.101,IN.102,IN.103,IN.104,IN.105,IN.106,IN.107,IN.108,IN.109,IN.110,IN.111,IN.112,IN.113,IN.114,IN.115,IN.116,IN.117,IN.118,IN.119,IN.120,IN.121,IN.122,IN.123,IN.124,IN.125,IN.126,IN.127,IN.128,IN.129,IN.130,IN.131,IN.132,IN.133,IN.134,IN.135,IN.136,IN.137,IN.138,IN.139,IN.140,IN.141,IN.142,IN.143,IN.144,IN.145,IN.146,IN.147,IN.148,IN.149,IN.150,IN.151,IN.152,IN.153,IN.154,IN.155,IN.156,IN.157,IN.158,IN.159,IN.160,IN.161,IN.162
IN.132,0,0,0.0,0.00025580071851,0.000157295270611,0.000813138869085,0.000100804375485,7.38264213954e-05,0.0,0.000701401370029,9.05934598526e-05,0.000252972685418,0.000379731964593,5.10454624121e-05,3.54720860995e-05,0.000260173942557,0.0,0,0,0.0,0.0,0.00333610205882,0.0,0.0,0.0,2.6327541531e-06,4.86150789827e-08,1.67752905474e-05,0,0,2.76654142576e-05,9.64321251403e-06,9.68270936498e-07,0.000169539453296,8.98790125655e-05,0.00020491653829,5.56354119452e-05,5.45690880844e-05,0.000100880554093,6.0552946144e-07,0.000104404709726,0.00116762311261,1.56350821205e-06,8.79203996068e-05,0.000171097993812,0.00216251463039,0.000435071700151,0.00063635895286,0.00293616504665,0.00326950056965,0.00117242197231,0.000806743894879,0,0.000730303418359,0,0.0033805836621,0.00765896631672,0.0,0.0,0,0.00296068039408,0,0.000727043369433,0.00261043461362,0.0047065867497,0.000738063663673,0.00432188463666,0,0.00359426583093,0.00318384765026,0.0051354104134,0,0.0026560960699,0.00082850242581,0.00061754084659,0.000593641466566,0,0.00217030749563,0,0.002833010039,0,0.00315953454749,0,0.0119418528629,0,0.000896736579897,0.0,0.000749341542987,0.00292905841065,0.0,0.0,0,0.00553167980577,0.00486021257498,3.12608265089e-05,0.0,0,0.000387367493458,7.44572181133e-06,0.0010347113428,0.00129257338029,0.00100075727791,3.42245717063e-05,3.66905261082e-06,0.0238812962767,0,0,0,0,0.00138777285407,0.00114529509958,0.0029205919539,7.83479968675e-07,0.0,0.0228142167442,0,0.0238581677512,0.0430300701882,0.109351327196,0.0963938549466,0.00261361899087,0.00210049275347,0.0189232811038,0.00283720860475,0.00440381276485,0.000149750495652,0.0129331103669,0.0,0.0069055365485,0.0,0.000635209684522,0.0,0.00470017909021,0.0,0.0,0.00314922012891,0.0022471180601,0.00765810150089,0.00395616316624,0.00594922893903,9.39668833835e-05,9.93169070776e-05,4.69812860812e-05,0.00861250705165,4.40769365805e-05,5.56477997746e-05,0.00849848141711,0,0,0,0.00805665203328,0,0.00721189194099,0.00839374799987,0.00909234391191,0.00912045498787,0.00899705348343,0.00907183708807,0.00912676664613,0.00912154701035,0.00868372080337,0.00898118629356,0.00766528810881
IN.133,0,0,0.0,6.76839069677e-05,6.27024307204e-05,0.000244869381732,3.09531015985e-05,2.04491113704e-05,5.46850992826e-07,2.55379035855e-05,2.01588113208e-05,5.01550369145e-05,8.06990011721e-05,1.28434360995e-05,7.13833098556e-06,5.01722061683e-05,0.0,0,0,0.00214227090359,0.00331808779537,0.00176186628757,0.00140747495364,0.00214485657618,0.0,1.72371446256e-05,2.78866479105e-08,0.000392952401969,0,0,0.000603377927916,0.000185447592784,1.79407319271e-06,0.000951123552812,0.000434935821503,0.00114809155095,8.33339328663e-06,7.32754929181e-06,1.35582700218e-05,5.80106274785e-08,4.87680263228e-06,0.000143724813441,2.15319052435e-07,2.45925763744e-07,3.61796980899e-05,0.000461422365879,0.000100105384044,0.000293049620488,0.000924631664235,0.000752257274869,0.000306150470692,0.000152655767331,0,0.000982101427393,0,0.00160553540957,0.00256972666693,0.0,0.000310890573663,0,0.000438803548311,0,0.000138529282955,0.000497097751736,0.000650740274169,0.00116810907308,0.000104117242222,0,0.000408381094904,0.000296087062937,0.000741539133079,0,0.000698458807955,0.000149284261522,0.000111272008833,0.00249278924041,0,0.000257011749601,0,0.000355679652449,0,0.000398945388395,0,0.00155555977062,0,0.000140248199379,0.000781719442419,0.000232035274144,0.00223278293688,0.0,0.0,0,0.000712919047443,0.00142274804922,1.69189450526e-05,0.0,0,5.55271974893e-05,6.11306126384e-07,0.000181848852744,0.000157269696924,0.000133131521135,5.07002793674e-06,1.163672814e-06,0.0120999436317,0,0,0,0,0.000148280134701,0.00012233649299,0.000228320995409,1.00608229833e-07,0.00143732318773,0.000458807234705,0,0.00132304377019,0.000158681434509,0.0014350157724,0.000739632481944,0.000202292452115,2.7434644625e-06,0.000206740801157,4.50785421861e-07,0.000935484244838,0.000628511677952,0.00188346267479,0.00511817454281,0.00219075408559,0.000818751887097,0.000894735222844,0.00279761902787,0.000856446339162,0.00344702842375,0.00275374573578,0.00106389962663,0.00417002317026,0.000113796775192,0.000141587919266,0.000222346366393,0.000156674560243,0.000167059184482,7.60993805269e-05,0.00474393773119,7.54561996477e-05,9.06312809432e-05,0.00468027945441,0,0,0,0.00443485906043,0,0.00397039352739,0.0046198249676,0.00500922107851,0.00502512854029,0.00495791631075,0.00499828178701,0.00503004007697,0.00502683052819,0.00252262048288,0.00182091024221,0.00274706170371
IN.134,0,0,0.0,0.00115850515209,0.251364614739,0.00384180654005,0.000489923166918,0.0,0.0,0.000399599621809,0.000360313223341,0.0010838861826,0.0016212090147,0.000251290326955,0.0,0.00108212270389,0.0,0,0,0.00317469887024,0.0022341389693,0.00197335907188,0.0,0.0,0.0,4.22329279542e-06,7.72683662441e-08,0.00203212727525,0,0,0.00312032892147,0.000959029921984,2.74391272775e-06,0.0226547209601,0.0103596947449,0.0273462828744,9.37994788746e-05,6.37557585702e-05,0.000137730505605,7.1253997809e-07,5.65039702235e-05,0.000619983885035,0.0,3.11458799939e-06,0.000784961116932,0.0158157269206,0.00232987932708,0.00635253438576,0.0130483051069,0.00434015856092,0.00796115995389,0.00020168300555,0,0.00770570742222,0,0.010862805653,0.043904417432,0.0,0.00817097486071,0,0.0020041238885,0,0.00285074667456,0.010229604402,0.00324522215355,0.00165126107805,0.00850618021542,0,0.0180566463922,0.0132330193565,0.0103460795394,0,0.0165614651771,0.00620118442786,0.00462217678808,0.0,0,0.00565635057455,0,0.00782784759699,0,0.0087800459722,0,0.034234977257,0,0.00521649706369,0.0247211977646,0.0057557290435,0.0115219332994,0.0,0.0,0,0.0121301871671,0.0378095800037,2.86144585907e-05,0.0,0,0.00474581039161,4.93179316109e-05,0.0130403944124,0.0119445528365,0.0,0.00047700254201,3.20733714774e-06,0.0100663925595,0,0,0,0,0.0112618001953,0.00929139391056,0.019943013742,2.64677292072e-05,0.020744669057,0.0113925915218,0,0.0354773218177,0.0176357264197,0.0384702105083,0.0214286153785,0.00390990944518,0.042372045129,0.0096198917082,0.00203261679134,0.0346674180904,0.0185058932064,0.0572954269756,0.00754964231232,0.00327664229989,0.0528306193094,0.0660795972474,0.0362724865165,0.00937802813051,0.0055150184758,0.0197192006631,0.0249321305423,0.0189464955883,0.0108733119746,0.00834616249909,0.00880109804025,0.000285247788814,0.000266820040852,7.00840319328e-05,0.0311184997443,0.000129974873644,0.00011244763051,0.0307009246871,0,0,0,0.0290910564932,0,0.0260443321494,0.0303043653225,0.0328586616612,0.0329630088035,0.0325221211136,0.0327869039023,0.0329952266911,0.0329741732232,0.00373912529999,0.00278707005624,0.00445453856084
IN.135,0,0,0.0,0.000193636331166,0.000108676495138,0.000789370469432,7.79025876802e-05,0.000185124398762,0.0,0.027451132427,0.000527750981756,0.000607966077375,0.00111215461671,4.20645780407e-05,7.41692930535e-05,0.000503463482582,0.0019363626663,0,0,0.001194923009,0.000429201875233,0.0989334633965,0.00432900059246,0.0,0.0,0.00111256262188,0.0317047933988,0.0690798366762,0,0,0.0410321332378,0.160192311211,0.0276587861946,0.010751895138,0.0458329076981,0.0431368242443,0.000158578988056,0.000184493320475,0.000366171251176,0.000625507565168,0.00114800449072,0.00116801830787,1.31600592145e-05,0.00641559880332,0.000753507661817,0.0,0.00279071041169,0.00545111071641,0.00913990707807,0.00437330293416,0.00248655313211,0.00137403539777,0,0.000539881011193,0,0.00032989863171,0.00036224509289,0.0,0.00166961332318,0,0.000517502176274,0,0.00566400537243,0.0102544845521,0.00854282600924,0.00112171677065,0.000306304263258,0,0.012189006228,0.00819620713611,0.00444502301638,0,0.00957012591891,0.0098083544266,0.0160919431471,0.0003097691386,0,0.000731215775073,0,0.000547539608496,0,0.000485974079772,0,0.00232684592005,0,0.0,0.000818002712768,0.00261828147202,0.000492650640602,0.0360996432886,0.0206286918328,0,0.00199330782542,0.00359221032184,0.00802479928744,0.0,0,0.000248647713929,3.18317455366e-05,0.00116033459535,0.00234142171307,9.35868744925e-07,0.000102950042455,2.3590884357e-06,0.0,0,0,0,0,0.00403279157446,0.00330551285506,0.00016561368321,6.49242481198e-07,0.0206919216157,0.0,0,0.000546033526989,0.000805694181368,0.000117733070429,3.14148500469e-06,0.00260790572927,0.00428250698282,0.0,0.000367237431203,0.00439843219389,0.00661999387134,0.0,5.76815692734e-05,0.00296513190888,0.000158836007304,0.00106037370918,0.0,0.000781239349101,0.0157193754667,0.00602576319058,0.225481617145,0.00131556344256,0.00323533443477,0.00214955949935,0.00317990084465,5.86285458887e-05,5.5839305304e-05,0.0,0.00737952384148,0.0,0.0,0.00740865534329,0,0,0,0.00744299643537,0,0.00636253315553,0.007458688737,0.00738914498123,0.00737109772065,0.00736680249563,0.0073656351132,0.00736091530352,0.00736149908085,0.0,0.0,0.0
IN.136,0,0,0.0,0.016685719345,0.0116513710359,0.0,0.00714885308755,0.00479496865546,0.0,0.00239580613551,0.00504816530505,0.0140963594284,0.0217026899782,0.0033656337865,0.00200115307428,0.0141332527211,0.0291698326377,0,0,0.113287560333,0.0671265420237,0.0549466164689,0.0,0.0,0.0852460190876,8.89010952222e-05,1.30978352145e-07,0.0382594325446,0,0,0.0293736557104,0.00601864214858,6.88164851648e-06,0.05146283838,0.00869727139163,0.0106705192379,0.000256622358455,0.000195832548947,0.000396135917102,1.85970669564e-06,0.000152312397563,0.00213420588038,1.12234826196e-05,7.99584241252e-06,0.00184952405689,0.0245319402572,0.00542846470037,0.00322568872864,0.0531065380614,0.0197946486581,0.0347575947202,0.00577121506608,0,0.073176713774,0,0.0635964928634,0.0926635600552,0.0,0.0147164171704,0,0.0171549799256,0,0.0121325311051,0.0435363109281,0.00583833142427,0.0520222768966,0.0221876121929,0,0.010828255516,0.0196731370575,0.0346924757024,0,0.0209127557427,0.00884889451181,0.00659570043246,0.000327594751578,0,0.0220851322461,0,0.0366899679285,0,0.0105377092746,0,0.00936162661649,0,0.00454684025018,0.0362966496472,0.0106681875502,0.100466866383,8.4231032051e-11,1.33507804778e-10,0,0.0332365001334,0.0680272914161,0.0005846997721,0.0,0,0.00344729711053,4.85435831317e-05,0.0102347610869,0.0077730489446,0.00658002049819,0.000407508789016,1.40776716122e-05,0.0638230715675,0,0,0,0,0.00732874016468,0.00604647663401,0.0299115301826,2.07734823133e-05,0.060679298242,0.0,0,0.100469817907,0.135450137969,0.0869641963473,0.0449394222166,0.0090784681994,0.0177792193098,0.00759522171082,0.00757486579007,0.0141474025058,0.00343719156053,0.084020900616,0.18345973122,0.0895464863543,0.0369590490558,0.0432685581976,0.0256203701895,0.0393184752323,0.164964769564,0.0964396524351,0.0459774553707,0.189688735949,0.00487604129215,0.00679480981057,0.0122141147644,0.000833145967609,0.000872648070589,0.000387695705071,0.189909931874,0.000402663743216,0.000446306761346,0.0174703378715,0,0,0,0.0,0,0.158943309762,0.0106797525994,0.200529789316,0.201166598893,0.0105187408533,0.200091866176,0.201363218168,0.201234733097,0.117907852076,0.0797397537092,0.134364691285
IN.137,0,0,0.0,0.00152412110605,0.000790864994354,0.00235199679571,0.00106206054863,0.000276950870868,4.00765920244e-05,0.00040569199436,0.000662379613374,0.00122501301248,0.000432695203955,0.000202529644984,0.000244455451375,0.0022983333761,8.76874524959e-05,0,0,0.0057794043309,0.00440203662145,0.00340251807623,0.0,0.0,0.000193259484626,1.79361245012e-06,0.0,0.00071352637445,0,0,0.000925030419896,0.000371741249873,3.04013946699e-07,0.00183806469902,0.00070731827545,0.00184188303778,0.000190711848119,0.000465701897692,0.000578874527233,2.25680648214e-06,0.000148307965841,0.00122571649449,0.000129017740153,0.000129289827424,0.000249687310735,0.00210521192774,0.000150354750498,0.000767938099785,0.00203741825357,0.00221601321255,0.00208074367873,0.0,0,0.00779840581846,0,0.00456078063358,0.00650114092591,0.0,0.00103709906771,0,0.00424098654228,0,4.88262671919e-05,0.000230270304626,0.000631652001149,0.00376443152284,0.00558189101595,0,0.000749929946279,0.00248438016097,0.00332503994279,0,0.00169844406461,0.00212938650497,0.00158718080241,9.39852406555e-05,0,0.00128139439329,0,0.0013135706714,0,0.00228642917558,0,0.00387801985473,0,0.00133489805246,0.00461018272921,0.0014954777939,0.00801758397432,0.0,0.0,0,0.00396370343089,0.00532670393393,0.000268219908334,5.46104314516e-05,0,0.0055023687727,7.58262370532e-05,0.000446579270832,0.000459758793977,0.000881323490864,6.50078671707e-05,2.98379022355e-06,0.0140018080497,0,0,0,0,0.000451424972291,0.000347646101766,0.00568467191412,0.000131093763834,0.00381373230573,0.00551850489637,0,0.00504345975574,0.00921100652207,0.00694702901821,0.0038609045853,0.00194880620048,0.00454558553004,0.000452041001212,0.000122178765685,0.00188627398414,0.00239074390741,0.00631390853529,0.0100981256309,0.00950566131533,0.00360382503621,0.00437844698524,0.00241005289304,0.00320505380131,0.00885989590905,0.00467449246968,0.00278042733638,0.0104787142209,0.00972221845705,0.00486051977513,0.0023770847898,1.99714083283e-05,1.58832440113e-05,2.8424845913e-06,0.0239405820491,5.98591355196e-06,9.74875735867e-06,0.0165604103446,0,0,0,0.00917326376136,0,0.0036885333429,0.00674516352298,0.0032499611328,0.00502316429921,0.0031274772607,0.0073817955797,0.00325259651937,0.00341471562082,0.0071733734668,0.00587129298842,0.00843548846935
IN.138,0,0,0.0,8.11523037962e-05,1.07077643873e-05,0.00120960407419,0.000160670359803,0.0,0.0,0.000133439954659,0.0,2.03215750856e-05,0.0,2.78000002272e-05,0.0,5.75973541597e-05,0.0,0,0,0.00627266785843,0.00216789765215,0.000119541698431,0.0,0.0,0.0,1.36167920935e-06,0.0,0.0,0,0,0.0,0.0,4.13541406003e-07,0.0,0.0,0.0,0.000134198183648,3.53005757052e-05,0.000172330489387,3.35307991008e-06,7.81901221453e-05,2.33669486654e-05,4.94495014748e-05,3.04669881133e-05,0.000291338246004,0.00121491507744,0.0,0.000120053002975,0.00343239275394,0.00196388630202,0.000516343185876,0.000168837220319,0,0.00854525001019,0,0.00268603909534,0.00703874454871,0.0,0.000953397759401,0,0.00218016484468,0,8.41613088799e-05,0.000302004639771,0.00286209086205,0.00335020007745,0.00285018921637,0,0.00497528458945,0.00270077234612,0.00171932148333,0,0.000562809327547,0.000803482796675,0.000598891965819,6.44849375286e-05,0,0.00065456042516,0,0.000905848953981,0,0.0010160386187,0,0.00396171718383,0,0.00034552928769,0.00248344253464,0.000752407474537,0.00718188124981,0.0,0.0,0,0.00228578187482,0.00481467654211,4.56864201363e-05,0.0,0,0.000150333219968,2.03607918699e-06,0.000730148721935,0.000513365608064,0.0,1.70630288731e-05,1.79291120257e-07,0.00133099439768,0,0,0,0,0.000484021543901,0.00039933534138,0.00165948535573,7.95008207794e-07,0.00378503801342,0.00156316779566,0,0.00142789003227,0.121497124475,0.00490050286992,0.00215428675505,0.000635775539506,0.00114577611339,0.000372048696447,0.000247486333635,0.00364468693835,0.000913956513871,0.00540049068909,0.0146429425865,0.00697295717196,0.0025299561327,0.00313105004298,0.00127910052007,0.0026552998291,0.0107746594754,0.0078116888448,0.00312701532726,0.0125795166289,0.000368364375992,0.000587236662984,0.000911956990646,9.48091581917e-06,8.40951978426e-06,2.0509653334e-06,0.0135311936815,3.87434208145e-06,3.6239682907e-06,0.0133496203723,0,0,0,0.0126496046738,0,0.0113248037506,0.0131771852737,0.0142878647333,0.0143332377881,0.0141415274944,0.0142566624536,0.0143472470263,0.0143380923899,0.00788275096714,0.00559451316327,0.00933563693571
IN.139,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03203516693e-06,1.18811230663e-05,5.7091460052e-06,9.95137045855e-06,1.00760666086e-05,1.46641067552e-05,7.12342136605e-07,0,0,6.16579409413e-05,6.6241317149e-05,0.0,0.0,0.0,0.0,6.85806050898e-09,0.0,5.8579034339e-07,0,0,8.99480348818e-07,2.76454370838e-07,1.99145944708e-08,6.93888236997e-06,3.32751457478e-06,7.82600712547e-06,0.0,0.0,0.0,0.0,0.0,3.57490421406e-05,0.0,0.0,7.59915095056e-07,1.01751365965e-07,0.0,1.04180451806e-06,3.65986607643e-06,3.58898195162e-06,8.75414616046e-07,5.49095773929e-05,0,4.9773387587e-05,0,4.16457810423e-05,2.42791439435e-05,0.0,5.9786648791e-06,0,1.45395704053e-05,0,0.0,0.0,1.74343186069e-05,2.12426382253e-05,0.00012739699861,0,0.0,0.0,0.0,0,0.0,2.31627636611e-06,1.72648289674e-06,1.17120776768e-05,0,2.5636407098e-06,0,1.00101776671e-05,0,6.36392372065e-06,0,7.98664535628e-06,0,1.36361635544e-06,1.58376784524e-05,6.27122362552e-06,5.37036439987e-05,0.0,0.0,0,1.29347271988e-05,4.55360328699e-05,2.13968631284e-07,0.0,0,1.58857364859e-07,9.26012158444e-09,0.0,0.0,0.0,1.70966740686e-07,1.49344600404e-09,2.92756132789e-06,0,0,0,0,0.0,0.0,1.58593898916e-05,1.05899966512e-08,2.8694292314e-05,1.72285006273e-05,0,3.40280401396e-05,2.33752962619e-05,2.56877170735e-05,1.72721648612e-05,4.03783541257e-06,2.06890919808e-05,7.05958261756e-07,2.49617589186e-07,1.10983758052e-05,4.25474886627e-05,2.70824698336e-05,5.43220037257e-05,3.74559019192e-05,0.0,2.30224267866e-05,0.0,2.37133273418e-05,0.000102150990496,9.36267960504e-06,3.58674681944e-05,9.37698607117e-05,2.64923709442e-06,0.0,0.0,7.10263804662e-08,4.76125145098e-08,3.78753714729e-09,5.71183971166e-05,2.23947642715e-08,1.58286164161e-08,5.72039865783e-05,0,0,0,5.76611266101e-05,0,5.03752428502e-05,5.87697711868e-05,5.85391220021e-05,5.80674547492e-05,5.71323333307e-05,5.75878088047e-05,5.77480907871e-05,5.77419769572e-05,6.75836009503e-05,2.88159367027e-05,5.56920453522e-05
IN.140,0,0,1.38495562369e-05,8.86043309428e-06,7.20631270733e-06,1.26000044887e-05,9.18435774445e-06,2.87576421199e-06,3.97049535439e-06,5.12746089659e-06,5.62989655326e-06,7.68376076345e-06,8.60655614524e-06,2.68432519244e-06,2.54818178815e-06,9.76368415673e-06,4.02903927713e-06,0,0,2.66298875858e-05,0.0015183869172,9.86484897958e-06,1.42352226338e-05,1.6833984349e-05,3.61430911635e-05,1.29637486675e-08,0.0,2.27455582026e-06,0,0,2.50446502242e-06,7.66619285634e-07,5.81834309608e-09,1.16098146145e-05,2.56679025756e-06,2.54271892915e-06,2.20745356537e-06,2.23071644317e-06,2.2667751816e-06,1.24037764695e-06,2.2545414196e-06,2.24523510742e-06,2.60137884287e-06,2.17389840762e-06,8.19949571929e-07,2.3187861267e-06,7.61305312001e-07,2.20656960966e-06,6.32794718805e-06,5.24471851346e-06,5.62910252481e-06,3.82929095006e-06,0,1.33749922828e-05,0,1.14710487969e-05,1.59044347753e-05,0.0,3.83313520066e-06,0,4.44604144175e-06,0,1.49343113967e-06,6.24533400194e-06,2.03077109018e-06,1.09126480517e-05,5.77504715086e-06,0,6.0393445812e-06,7.29935611302e-06,7.47133894765e-06,0,7.14820788757e-06,2.94414706783e-06,2.56422605183e-06,1.40907137349e-06,0,2.87937109951e-06,0,3.31565836165e-06,0,3.54992336314e-06,0,2.20739483797e-06,0,2.07002924936e-06,8.79385619828e-06,2.33841060311e-06,2.1436343731e-05,0.0,0.0,0,8.37213839863e-06,1.48740265644e-05,2.8362021683e-06,1.83131116592e-06,0,2.64148693728e-06,2.99210447573e-06,2.94673864266e-06,2.82456624248e-06,2.30011691619e-06,1.77069167604e-06,9.09576454452e-07,0.000139639888239,0,0,0,0,2.97217078803e-06,2.42725168644e-06,3.21384514393e-06,1.19883245116e-06,6.89224191424e-06,0.000127476805118,0,9.07608018153e-06,2.53277585331e-06,1.86648529781e-05,1.04272297659e-05,3.59274470563e-05,1.95632508421e-06,1.42429704742e-06,1.58996454676e-06,4.23452454262e-06,7.06017440951e-06,1.10527469371e-05,2.78472303312e-05,2.04194510966e-05,5.33399636828e-06,6.81977511488e-06,5.27882992233e-06,3.08084645994e-06,1.55192076699e-05,2.4698714489e-05,8.24884721577e-06,2.16112147424e-05,1.00195845129e-06,4.66893309348e-05,5.35480851999e-05,3.54454885458e-05,3.312258756e-05,1.06542007881e-05,2.86631228324e-05,1.58433816399e-05,1.36143879865e-05,2.85751996174e-05,0,0,0,2.83241255737e-05,0,2.46305906452e-05,2.87935266649e-05,2.93220711495e-05,2.92826610937e-05,2.89898229946e-05,2.91678129915e-05,2.9197876164e-05,2.92032981368e-05,0.0001362987785,5.87823537912e-05,0.000125526658363
IN.141,0,0,1.4982811602e-05,9.84518752014e-06,7.97273799823e-06,1.39192239144e-05,1.02074731401e-05,3.11083490358e-06,4.29131160534e-06,5.59349528697e-06,6.1841464246e-06,8.50493994511e-06,9.48088801258e-06,2.90958921123e-06,2.7613478028e-06,1.08371928041e-05,4.36024863985e-06,0,0,2.71436835188e-05,0.00152660373129,1.07250083635e-05,1.56660108184e-05,1.85109638798e-05,3.90524384653e-05,1.51320099499e-08,0.0,2.49051684028e-06,0,0,2.74470791092e-06,8.4035678921e-07,6.05953637172e-09,1.24301074992e-05,2.79650790904e-06,2.77467371849e-06,2.40307802527e-06,2.42951113888e-06,2.46891366455e-06,1.34987843818e-06,2.45317333586e-06,2.44401643778e-06,2.81953521222e-06,2.36076975174e-06,8.93204603054e-07,2.52547091952e-06,8.2751171048e-07,2.40258829828e-06,6.91953498865e-06,5.74929823683e-06,6.17898878926e-06,4.17519877752e-06,0,1.46176545909e-05,0,1.26172371747e-05,1.73700019905e-05,0.0,4.21519665581e-06,0,4.88142992144e-06,0,1.6151341211e-06,6.84307057301e-06,2.22645775091e-06,1.20368155217e-05,6.39042457774e-06,0,6.67990777889e-06,8.03792737621e-06,8.25515089143e-06,0,7.87038878702e-06,3.222192894e-06,2.80553444335e-06,1.52902676289e-06,0,3.15054481181e-06,0,3.64400016404e-06,0,3.90769577269e-06,0,2.39320350203e-06,0,2.25364139287e-06,9.73673936707e-06,2.56220195163e-06,2.35643317216e-05,0.0,0.0,0,9.22577676369e-06,1.63943642755e-05,3.07923117377e-06,1.99018091592e-06,0,2.89351889255e-06,3.25894085387e-06,3.21121942012e-06,3.07619420943e-06,2.49399102681e-06,1.92271691695e-06,9.90939626285e-07,0.00017667400943,0,0,0,0,3.23737694662e-06,2.64389956331e-06,3.50515625405e-06,1.30394541901e-06,7.51325810939e-06,0.000134969303598,0,9.92827944766e-06,2.74201143861e-06,2.0623884249e-05,1.1601082211e-05,3.85184651481e-05,2.13635310735e-06,1.55557074616e-06,1.72323060848e-06,4.63268403741e-06,7.69745430936e-06,1.21042000978e-05,3.01025401571e-05,2.2474951456e-05,5.8415592999e-06,7.47134563014e-06,5.71574033233e-06,3.37324237642e-06,1.68580950767e-05,2.69553538609e-05,9.05785075203e-06,2.34313729232e-05,1.08950588408e-06,5.01554693451e-05,5.6549362225e-05,3.9120783214e-05,3.76204357235e-05,1.39172387345e-05,3.11405866891e-05,1.78750396009e-05,1.59781506523e-05,3.10537060413e-05,0,0,0,3.08192027327e-05,0,2.67881525432e-05,3.13210060399e-05,3.1835967012e-05,3.17862828456e-05,3.14631475264e-05,3.16600305038e-05,3.16860920539e-05,3.1693372639e-05,0.000150755815491,6.28452635607e-05,0.000130326832045
IN.142,0,0,9.88604338036e-06,7.32604393714e-06,5.7941581386e-06,1.00192367253e-05,2.8138786543e-06,2.07390472965e-06,2.85214272178e-06,3.84690734666e-06,4.3955632885e-06,6.23047476241e-06,6.78638019402e-06,1.95572429989e-06,1.85550661164e-06,8.05745084156e-06,2.91193386055e-06,0,0,2.42149665875e-05,0.00140892662343,7.3381176891e-06,1.12419878445e-05,1.3244746443e-05,2.57545379285e-05,1.15165452063e-08,0.0,1.7386819648e-06,0,0,1.92871357971e-06,5.91167903347e-07,2.73003097018e-09,7.59395928026e-06,1.90292654743e-06,9.4326164699e-07,1.6267652282e-06,1.64680098368e-06,1.67515134637e-06,8.90849280425e-07,1.65556346611e-06,1.65405325841e-06,1.84763652755e-06,1.57621382856e-06,6.06191170229e-07,1.71260041542e-06,5.55632179851e-07,1.62918904753e-06,4.85094255039e-06,4.07868114029e-06,4.42060130452e-06,2.82738180737e-06,0,1.01260794402e-05,0,9.04897754503e-06,1.18399009824e-05,0.0,3.00424721622e-06,0,3.45940498127e-06,0,1.0784025747e-06,4.77839372563e-06,1.57764789669e-06,8.65576848632e-06,4.69340792547e-06,0,4.90158779535e-06,5.75274712225e-06,5.99753541529e-06,0,5.62435592601e-06,2.23858787342e-06,1.93504041902e-06,1.00023000032e-06,0,1.48755603433e-06,0,2.57617489139e-06,0,2.78362342084e-06,0,1.57746773044e-06,0,1.51293558919e-06,7.12616272191e-06,1.80209070826e-06,1.67653555425e-05,0.0,0.0,0,6.65471332725e-06,1.17299066297e-05,2.05258144281e-06,1.30302427414e-06,0,2.00206320066e-06,2.20714988011e-06,2.1794317453e-06,2.0808885466e-06,1.63712065647e-06,1.27626858192e-06,6.39883758228e-07,0.000128339350999,0,0,0,0,2.19259997387e-06,1.79086469893e-06,2.38515245442e-06,8.70701461972e-07,5.14885781799e-06,5.12797145396e-05,0,6.89278665095e-06,1.85517852453e-06,1.48077867911e-05,9.92628811447e-06,2.30793738092e-05,1.47068776832e-06,1.07151775315e-06,1.13478948836e-06,3.26768580813e-06,5.31474314642e-06,8.44635834021e-06,1.92108568478e-05,1.59003766909e-05,4.12721889009e-06,5.75508360152e-06,3.74414659831e-06,2.3667644465e-06,1.1473314385e-05,1.80608923281e-05,6.35428676401e-06,1.5336491587e-05,7.22877668874e-07,3.08481824592e-05,3.09363340499e-05,2.42356362282e-05,2.68706980169e-05,1.66287467191e-05,2.05269081426e-05,1.25202329214e-05,1.26334849566e-05,2.0505921339e-05,0,0,0,2.05037991242e-05,0,1.77611123318e-05,2.0784852148e-05,2.08951627002e-05,2.08389919249e-05,2.06195625509e-05,2.07538500417e-05,2.0748284021e-05,2.07575579933e-05,9.39201565035e-05,3.01396502335e-05,5.02203825269e-05
